,Unnamed: 0,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,0.0,-0.0414107470723283,-0.0398886827458256,0.1363636363636363,0.3399814471243043,0.6590909090909091
1,1.0,-0.5997190324824055,0.0096246390760346,0.2377285851780558,0.3599615014436959,0.8084696823869105
2,2.0,-1.1308219832717352,-0.0861678004535147,0.2072562358276644,0.1310657596371882,0.7777777777777778
3,3.0,0.2944460302575833,0.0284926470588235,0.4733455882352941,0.4655330882352941,0.9508272058823528
4,4.0,-0.0745541077532356,0.0392156862745098,0.492063492063492,0.5732959850606909,0.7371615312791784
5,5.0,-0.3291904543113024,0.0248161764705882,0.1801470588235294,0.3386948529411764,0.7541360294117647
6,6.0,-0.1831251311437367,0.0184484389782403,0.543046357615894,0.3107852412488174,0.7015137180700095
7,7.0,0.3236986564269073,0.2227533460803059,0.3542065009560229,0.6510516252390057,0.8236137667304015
8,8.0,0.2229384029838796,0.0674789128397375,0.6288659793814433,0.2760074976569822,0.8317713214620431
9,9.0,0.0294937166809199,0.0141978230004732,0.3289162328442972,0.0719356365357311,0.6928537624230952
10,10.0,-0.9722588325022036,0.034563288183092,0.4226996730499766,0.3274170948155068,0.7015413358243812
11,11.0,-0.1020738828352429,-0.014018691588785,0.3813084112149533,0.1214953271028037,0.6257009345794392
12,12.0,0.3811234890049277,0.012013455069678,0.509851033157136,0.344065353195579,0.5036040365209035
13,13.0,-0.4048769310140492,-0.0269121813031161,0.5226628895184136,0.4428706326723324,0.9183191690273844
14,14.0,-0.3136953459408205,-0.0056022408963585,0.0648926237161531,0.2450980392156862,0.7586367880485527
15,15.0,0.449124652921848,0.0,0.2579681274900398,0.4053784860557768,0.7475099601593626
16,16.0,0.1792879391813882,-0.0103141115799343,0.3019221753398968,0.2831692451945616,0.8823253633380216
17,17.0,-0.2065356765175949,0.0,0.478240302743614,0.521286660359508,0.6579943235572374
18,18.0,0.8221473425091852,-0.0075973409306742,0.449667616334283,0.5835707502374169,0.7649572649572649
19,19.0,0.1364134688289886,-0.0572219658514074,0.3451776649746192,0.5569912321181357,0.7161975080756806
20,20.0,0.0610107351315352,0.1907834101382488,0.3783410138248848,0.4649769585253456,0.8635944700460829
21,21.0,0.7033741053472413,0.3310778153697438,0.4494925084581924,0.4093765103914935,0.804736587723538
22,22.0,0.3939874698912566,-0.0926103646833013,0.4395393474088291,0.2927063339731286,0.5239923224568138
23,23.0,0.2813921212183388,0.0176358436606291,0.4146806482364156,0.6606291706387035,0.8136320305052431
24,24.0,0.0285561185688552,0.0172735760971055,0.2941176470588235,0.7366946778711485,0.7581699346405228
25,25.0,0.6009912001510225,0.0762711864406779,0.42984934086629,0.5056497175141242,0.8408662900188324
26,26.0,0.126773758240609,0.0403071017274472,0.2279270633397312,0.5014395393474088,0.7682341650671785
27,27.0,-0.3112351072114832,-0.0088372093023255,0.3572093023255814,0.6074418604651163,0.8637209302325581
28,28.0,0.195752194663886,0.034372135655362,0.6434463794683777,0.3249312557286892,0.7195233730522457
29,29.0,0.271284042739957,-0.0042979942693409,0.2841451766953199,0.221585482330468,0.620821394460363
30,30.0,0.2915415849765312,0.0009372071227741,0.4376757263355201,0.3650421743205248,0.8069353327085286
31,31.0,-0.1522533997333748,-0.0091434071222329,0.3811357074109721,0.5505293551491819,0.8431183830606352
32,32.0,0.3041954562569282,0.0233426704014939,0.3183940242763772,0.4603174603174603,0.6890756302521008
33,33.0,0.2598402026159494,-0.1128133704735376,0.0348189415041782,0.5608170844939647,0.7353760445682451
34,34.0,-0.1095022143901838,-0.0161673799334284,0.1355206847360913,0.3932477413219211,0.8036138849262958
35,35.0,0.2537096743792921,0.1204534718941899,0.4964572508266415,0.4213509683514407,0.83656117146906
36,36.0,0.4203898638031509,0.0019258545979778,0.274434280211844,0.4848338950409244,0.7611940298507462
37,37.0,0.2477040510393644,-0.0672430355427473,0.4101825168107589,0.3784822286263208,0.5268972142170989
38,38.0,-0.1623368395151589,0.0124760076775431,0.2912667946257197,0.4337811900191938,0.7202495201535508
