,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,7.555209371781248,0.0,1.0604026845637584,2.8322147651006713,1.0738255033557047
1,-1.2892681073566172,0.0,1.013793103448276,1.0482758620689656,0.5103448275862069
2,2.948082940080415,0.0,1.2674418604651163,1.255813953488372,1.4127906976744187
3,0.32506333282587274,0.0,0.41263940520446096,0.5278810408921933,1.5724907063197027
4,-7.778341846765188,0.0,0.12359550561797752,1.303370786516854,0.9943820224719101
5,14.766182418039582,-0.1958041958041958,1.3426573426573427,3.027972027972028,0.951048951048951
6,15.526998876131572,0.0,1.0522875816993464,1.4967320261437909,1.1633986928104576
7,2.0158842810027187,0.0,0.79,0.89,1.36
8,2.2058244737026507,-0.37662337662337664,-0.03896103896103896,0.5584415584415584,0.8961038961038961
9,-2.892296216563325,0.014925373134328358,1.4029850746268657,0.7313432835820896,0.9104477611940298
10,-3.504883995925299,0.0,1.0482758620689656,0.5517241379310345,0.503448275862069
11,25.64670669920559,0.03821656050955414,0.535031847133758,2.2738853503184715,1.3312101910828025
12,9.3053478051282,0.0,1.3779527559055118,1.3543307086614174,0.8188976377952756
13,7.381195125309892,0.01744186046511628,0.7674418604651163,2.0872093023255816,0.6802325581395349
14,-2.6094453750574553,0.0,1.265625,0.53125,0.9921875
15,2.419085362227957,0.0,0.7640449438202247,1.0898876404494382,1.0337078651685394
16,13.88061833656191,0.0,0.7005649717514124,2.3728813559322033,1.3672316384180792
17,-0.915682077640593,0.0,1.2214285714285715,1.3428571428571427,1.0214285714285714
18,1.7499247685148571,0.0,0.48598130841121495,0.308411214953271,0.9065420560747663
19,1.1346578472472295,-0.018518518518518517,1.2148148148148148,1.9296296296296296,1.1333333333333333
20,0.09555057756471408,0.0,0.2785714285714286,0.4357142857142857,1.1642857142857144
21,-0.2163514559073585,0.0,1.1283783783783783,1.1081081081081081,1.412162162162162
22,-0.7014954834283067,0.0,0.7755102040816326,1.163265306122449,0.8435374149659864
23,6.302592479825762,0.0,1.115702479338843,2.371900826446281,1.3884297520661157
24,-5.7297751757553765,0.0,-0.018518518518518517,0.12345679012345678,0.5123456790123457
25,16.118886757388005,0.0,0.7304964539007093,1.8156028368794326,1.0070921985815602
26,8.972220456026003,0.905511811023622,4.070866141732283,3.3622047244094486,1.2519685039370079
27,0.6028005415753617,0.0,0.991304347826087,1.008695652173913,1.1652173913043478
28,-7.9065667354459555,0.04065040650406504,0.8617886178861789,0.9186991869918699,1.016260162601626
29,14.506815469356575,0.0,1.148936170212766,2.5531914893617023,0.5460992907801419
30,4.175602234084023,0.0,0.49612403100775193,1.193798449612403,1.0775193798449612
31,5.657636672145986,0.0,1.3135593220338984,2.3813559322033897,1.1694915254237288
32,4.372388357935618,0.0,1.1196581196581197,1.0940170940170941,0.7521367521367521
33,-3.9006593096935642,0.0,0.42857142857142855,0.7523809523809524,0.8857142857142857
34,0.6718891761449339,0.0,1.1258278145695364,1.3576158940397351,1.2649006622516556
35,28.11174346762417,0.04285714285714286,1.4857142857142858,2.142857142857143,1.95
36,-6.461511258210279,0.08130081300813008,0.36585365853658536,0.7560975609756098,1.065040650406504
37,1.7337612620634522,0.0,1.7058823529411764,2.2016806722689077,1.6218487394957983
38,3.794433146487057,1.912162162162162,2.0675675675675675,2.47972972972973,1.5135135135135136
39,-67.0429273297589,0.0,1.4901960784313726,0.6127450980392157,0.3480392156862745
40,1.275800046270529,-0.0364963503649635,0.45255474452554745,0.8175182481751825,0.25547445255474455
41,7.008172971409499,0.0,0.841726618705036,1.7841726618705036,0.9856115107913669
42,-6.6078240826690084,0.0,0.07042253521126761,0.2676056338028169,0.7746478873239436
43,5.240754833138807,0.6594202898550725,1.3115942028985508,1.3043478260869565,1.1014492753623188
44,1.0092126353513962,0.0,1.7431192660550459,0.4954128440366973,1.3394495412844036
45,-10.732620947105842,-0.18471337579617833,0.07643312101910828,-0.006369426751592357,0.7070063694267515
46,-0.17485067869278215,0.0,0.5833333333333334,0.7797619047619048,0.8333333333333334
47,1.1652292065216088,0.0,1.7530864197530864,1.808641975308642,1.308641975308642
48,3.8206698709867983,0.3611111111111111,1.0055555555555555,1.2,1.2333333333333334
49,-6.024690840266501,0.0,-0.1476510067114094,0.4228187919463087,0.3624161073825503
50,27.229232843312506,0.8857142857142857,1.8,1.9428571428571428,1.0
51,1.5274831994076545,0.0,1.1730769230769231,1.4326923076923077,1.3846153846153846
52,-3.9438889692802563,0.0,0.21212121212121213,0.9494949494949495,0.8181818181818182
53,-0.4831059592338143,0.0,0.7815126050420168,1.0,2.0
54,23.199036741459363,0.011560693641618497,1.4855491329479769,1.4450867052023122,1.1849710982658959
55,-6.185024090341722,0.019230769230769232,1.6666666666666667,2.3141025641025643,1.3397435897435896
56,3.84590896251186,0.08391608391608392,0.6713286713286714,0.8321678321678322,1.2937062937062938
57,-3.5820979056907163,0.0,1.6015037593984962,0.6090225563909775,1.0827067669172932
58,-4.420913590491988,0.0,0.8598726114649682,0.2929936305732484,0.8980891719745223
59,-72.82895628679587,0.0,0.7612903225806451,0.3870967741935484,1.0903225806451613
60,5.720250865905829,0.0,1.1117021276595744,2.101063829787234,1.0957446808510638
61,23.56630041935758,0.0,0.937984496124031,2.697674418604651,1.1007751937984496
62,-3.96793314284639,0.0,-0.08620689655172414,0.35344827586206895,1.3103448275862069
63,-2.0592926179285556,0.0,0.592814371257485,0.49101796407185627,0.9880239520958084
64,-6.005004140946563,0.0,0.05504587155963303,0.5871559633027523,0.8348623853211009
65,-7.802072711781516,0.0,0.5666666666666667,0.7166666666666667,0.75
66,2.186968326147264,0.0,1.873134328358209,1.2835820895522387,1.1791044776119404
67,10.919142441676689,0.29775280898876405,2.797752808988764,2.2752808988764044,1.0674157303370786
68,13.361073199947151,0.0,1.6958762886597938,2.3092783505154637,1.6288659793814433
69,0.5792078207456983,0.0,0.7815126050420168,1.5294117647058822,0.5966386554621849
70,2.0301119213452985,-0.032679738562091505,1.5098039215686274,1.3006535947712419,0.9934640522875817
71,8.403243563047287,0.0,1.5693430656934306,2.218978102189781,2.116788321167883
72,-0.07513968727465237,0.0,-0.5227272727272727,0.20454545454545456,-0.18181818181818182
73,-5.910914866909663,0.0,0.6954022988505747,0.8160919540229885,1.3160919540229885
74,-12.98704213910522,0.0,0.19879518072289157,1.427710843373494,1.0542168674698795
75,1.6693402267227175,0.0,1.0,0.5353535353535354,0.6262626262626263
76,-0.22260984607359546,0.0,-1.3333333333333333,1.1987179487179487,0.6282051282051282
77,-3.0954519403248124,0.0,0.6694915254237288,0.5169491525423728,0.6864406779661016
78,115.0099144299599,0.0,1.5625,2.414772727272727,2.3295454545454546
79,-5.446312752003738,0.011695906432748537,0.19298245614035087,0.6140350877192983,0.7076023391812866
80,-3.377687223080875,0.0,0.3464566929133858,0.7401574803149606,1.1732283464566928
81,2.1065298844225806,0.03125,1.4947916666666667,1.7708333333333333,1.25
82,7.177682940213865,0.0,0.24539877300613497,0.9079754601226994,0.8895705521472392
83,-46.706608317049096,0.0,0.8203592814371258,0.5688622754491018,0.5089820359281437
84,-0.0829495778321121,0.0,0.8598130841121495,1.1401869158878504,1.1121495327102804
85,-18.77546317232934,0.0,0.022058823529411766,0.34558823529411764,0.5367647058823529
86,4.232229095354351,0.0,0.8105263157894737,0.6,0.49473684210526314
87,1.1943395377689283,0.0,0.5277777777777778,0.5370370370370371,0.6574074074074074
88,-10.82517145495539,0.0,0.6929824561403509,0.008771929824561403,1.2456140350877194
89,5.252897344177168,0.0,1.108695652173913,2.717391304347826,1.0869565217391304
90,5.110370627614891,-0.12,0.7666666666666667,2.36,0.13333333333333333
91,0.587002522087511,0.0,-0.09322033898305085,0.5254237288135594,1.1271186440677967
92,5.860952592575728,0.0,2.1176470588235294,1.6470588235294117,1.6176470588235294
93,-6.336695894340815,0.058823529411764705,-0.08235294117647059,0.8117647058823529,0.8823529411764706
94,-18.383427137677085,0.0,1.4577464788732395,0.528169014084507,0.8873239436619719
95,9.44304026362007,-0.012738853503184714,1.5605095541401275,2.484076433121019,1.2993630573248407
96,4.744586046604504,0.0,1.5365853658536586,0.943089430894309,1.2195121951219512
97,-5.2717729646339375,0.0,1.0,0.26785714285714285,0.9910714285714286
98,-1.1572593710981218,0.0,1.088235294117647,0.9485294117647058,1.2058823529411764
99,10.75402581321178,0.51875,0.04375,3.36875,1.40625
