,Unnamed: 0,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,0.0,2.2819201329954826,0.0,0.9130434782608696,1.191304347826087,1.657391304347826
1,1.0,-1.2000899141413308,0.0,-0.7739130434782608,0.2226086956521739,1.810434782608696
2,2.0,1.4489493598357506,0.0226086956521739,0.1408695652173913,1.994782608695652,1.4921739130434784
3,3.0,-0.0174868281970939,0.0,1.1147826086956525,-0.7947826086956522,1.556521739130435
4,4.0,-1.943599332001039,0.0139130434782608,-0.5408695652173913,0.1391304347826087,1.7617391304347827
5,5.0,1.7917908180256992,0.0,1.6991304347826086,3.243478260869565,1.6417391304347826
6,6.0,0.4508614226262875,0.0104347826086956,1.8730434782608696,0.1582608695652174,1.8278260869565215
7,7.0,0.3769322021426455,-0.0713043478260869,1.1791304347826086,0.5217391304347826,1.4643478260869565
8,8.0,0.1659732613170907,0.0,0.7930434782608695,1.28,1.333913043478261
9,9.0,4.475436138011457,0.0,1.462608695652174,1.92,1.7008695652173913
10,10.0,2.606443021526398,0.0034782608695652,1.2556521739130435,3.212173913043478,1.44
11,11.0,0.9604566329938646,-0.0034782608695652,1.577391304347826,0.88,1.6991304347826086
12,12.0,2.4886716749972075,0.0,1.5547826086956522,4.189565217391304,1.6643478260869564
13,13.0,2.601663225167309,0.0017391304347826,1.871304347826087,3.9130434782608696,1.697391304347826
14,14.0,-0.3317888232245733,-0.0191304347826086,0.8991304347826087,0.6678260869565218,1.488695652173913
15,15.0,0.2934261412708876,0.0,0.288695652173913,0.3217391304347826,1.711304347826087
16,16.0,2.7258623257107404,0.0,1.4121739130434785,2.3773913043478263,1.6991304347826086
17,17.0,-1.4131766730330415,0.0,2.2417391304347825,0.542608695652174,1.5130434782608695
18,18.0,11.919621066391844,2.373913043478261,2.860869565217391,1.6921739130434783,1.7252173913043478
19,19.0,1.7741790612176915,0.0,1.2643478260869565,4.107826086956522,1.7634782608695652
20,20.0,1.3296496961976676,0.0295652173913043,2.0243478260869567,2.2782608695652176,1.6208695652173912
21,21.0,3.1009545733289547,-0.0052173913043478,0.2226086956521739,1.8191304347826087,1.8034782608695648
22,22.0,0.9969994673062949,0.0365217391304347,0.7878260869565218,0.942608695652174,1.666086956521739
23,23.0,1.4699233201151038,0.0,2.3460869565217397,1.7895652173913044,1.6034782608695652
24,24.0,-1.152741662431798,0.0,0.2052173913043478,3.817391304347826,1.7252173913043478
25,25.0,0.6197018377593273,0.0034782608695652,0.8973913043478261,0.6782608695652174,1.6017391304347826
26,26.0,3.302726031032419,0.0,1.017391304347826,2.137391304347826,1.5130434782608695
27,27.0,-0.4287107700057015,0.0,0.7078260869565217,0.8034782608695652,1.4608695652173913
28,28.0,6.327667597763053,0.0,0.92,3.095652173913044,1.577391304347826
29,29.0,1.4395295193051572,-0.0156521739130434,3.1495652173913045,1.6886956521739132,1.6382608695652174
