,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,-6.265355905627726,0.04155124653739612,0.4930747922437673,0.7091412742382271,0.8337950138504155
1,0.8995743200449735,0.0,-0.15088757396449703,0.5177514792899408,0.4319526627218935
2,0.45497683363696595,0.0,0.21726190476190477,-0.13988095238095238,0.7916666666666666
3,0.9489956101897001,-0.005633802816901409,-0.11267605633802817,0.9690140845070423,0.8704225352112676
4,-0.14160206184279245,0.06006006006006006,0.08708708708708708,0.4924924924924925,0.35435435435435436
5,-0.35107043236648305,-0.02147239263803681,0.6441717791411042,0.9355828220858896,0.911042944785276
6,-3.86235803730421,0.10793650793650794,0.45396825396825397,-0.7428571428571429,0.6888888888888889
7,0.27570282721115014,0.021406727828746176,0.18960244648318042,0.18960244648318042,0.7003058103975535
8,-1.3912082206500802,0.027439024390243903,0.5060975609756098,0.039634146341463415,0.9024390243902439
9,0.3577785207674764,-0.02694610778443114,0.6317365269461078,0.05688622754491018,0.8862275449101796
10,0.34545487445411194,0.09495548961424333,-0.026706231454005934,0.0712166172106825,0.7032640949554896
11,-2.0506286435497265,0.0,-0.3058103975535168,0.5932721712538226,0.5718654434250765
12,0.48339669507001615,0.0,0.18181818181818182,0.5689149560117303,0.7243401759530792
13,0.10285697399593374,-0.006329113924050633,-0.21518987341772153,0.14240506329113925,0.6550632911392406
14,-3.8672069364273374,0.0,-0.008403361344537815,0.4061624649859944,0.8179271708683473
15,0.9968862772958116,0.010610079575596816,0.4960212201591512,0.47745358090185674,0.8169761273209549
16,-0.3444721702894009,0.1787878787878788,-0.5696969696969697,0.2,0.27575757575757576
17,0.08721062052098949,-0.013559322033898305,-0.14915254237288136,0.6576271186440678,0.31186440677966104
18,-2.069270474653449,-0.18421052631578946,-0.11988304093567251,-0.34210526315789475,0.564327485380117
19,0.47777423233433103,-0.010135135135135136,-0.32094594594594594,0.3614864864864865,0.7297297297297297
20,0.9528085104918516,0.0,-0.0804953560371517,1.2105263157894737,1.0371517027863777
21,0.11403270784563979,0.19393939393939394,0.30303030303030304,0.3333333333333333,0.39090909090909093
22,0.6270309702153449,0.0,-0.0057306590257879654,0.3467048710601719,0.2836676217765043
23,-0.6802591758896601,-0.04529616724738676,0.47038327526132406,-0.027874564459930314,0.44947735191637633
24,0.29584131923959633,-0.2646048109965636,0.2268041237113402,0.2508591065292096,0.25773195876288657
25,0.8871102167151084,-0.043731778425655975,0.1457725947521866,1.2244897959183674,0.5481049562682215
26,0.8392116386868822,-0.0169971671388102,0.8413597733711048,0.6118980169971672,0.9546742209631728
27,-0.769706852219668,0.0,-0.30952380952380953,0.8541666666666666,0.8720238095238095
28,0.2786708989739175,0.04093567251461988,-0.09649122807017543,0.12573099415204678,0.40350877192982454
29,-0.934519620931638,-0.03428571428571429,0.04285714285714286,0.15428571428571428,0.92
30,-11.194840147165152,-0.01764705882352941,-0.12352941176470589,0.5794117647058824,0.6176470588235294
31,0.5166999438486126,0.25625,0.025,0.575,0.8625
32,-0.17664094873648395,-0.02631578947368421,0.04678362573099415,0.04678362573099415,0.2573099415204678
33,0.6572876198172644,0.05172413793103448,-0.0028735632183908046,0.40229885057471265,0.7298850574712644
34,-1.4208045088444234,0.0,0.18994413407821228,-0.008379888268156424,0.7178770949720671
35,-0.4117356924775524,0.1437308868501529,0.4525993883792049,0.5045871559633027,0.41590214067278286
36,0.2519277279711605,0.0,0.3797909407665505,0.24041811846689895,0.8222996515679443
37,0.1998831990668437,0.06687898089171974,0.267515923566879,0.3057324840764331,0.7993630573248408
38,0.32033815763686047,-0.005479452054794521,0.2684931506849315,0.4958904109589041,0.9452054794520548
39,0.30461385577194866,0.3289036544850498,0.046511627906976744,0.4717607973421927,0.7740863787375415
40,0.5899383531600302,0.2929936305732484,0.4171974522292994,0.4713375796178344,0.7292993630573248
41,0.47445512502602716,0.030985915492957747,-0.38873239436619716,0.030985915492957747,0.8028169014084507
42,0.5016301203551494,0.021148036253776436,0.08459214501510574,0.5709969788519638,0.5709969788519638
43,0.5793697871836452,-0.02373887240356083,0.37091988130563797,0.6765578635014837,0.8130563798219584
44,-4.740712736393181,0.01639344262295082,-0.09836065573770492,-0.14754098360655737,0.6360655737704918
45,-0.030502396690421207,-0.012578616352201259,0.06289308176100629,0.18238993710691823,0.1792452830188679
46,0.40721940521788236,0.0,0.683076923076923,1.0307692307692307,0.5661538461538461
47,-0.1196960958880493,0.0,0.46254071661237783,0.24104234527687296,0.5993485342019544
48,-4.208903994089079,-0.040697674418604654,0.5348837209302325,0.04941860465116279,0.9069767441860465
