,Unnamed: 0,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,0.0,1.5249421824612768,0.0,2.6451612903225805,3.129032258064516,2.161290322580645
1,1.0,1.4531868005255957,0.0,0.8870967741935484,1.3548387096774193,3.129032258064516
2,2.0,1.183491880605232,2.903225806451613,2.9516129032258065,2.564516129032258,3.5
3,3.0,1.7623889918667288,0.0,3.274193548387097,2.693548387096774,3.5
4,4.0,1.3790363790482123,0.0,1.870967741935484,4.983870967741935,3.032258064516129
5,5.0,0.8569718136321296,0.0,2.064516129032258,2.370967741935484,3.048387096774193
6,6.0,1.5339591277020042,0.0,1.967741935483871,2.1451612903225805,2.048387096774193
7,7.0,0.909509283894634,0.0967741935483871,1.6774193548387095,4.629032258064516,2.1451612903225805
8,8.0,2.1419769325338365,0.0,3.0,3.290322580645161,3.177419354838709
9,9.0,1.4215491509763538,0.0,2.596774193548387,2.032258064516129,2.661290322580645
10,10.0,1.6333354932051218,0.0,2.290322580645161,1.6290322580645162,3.193548387096774
11,11.0,0.6977134143894606,0.0,3.661290322580645,2.532258064516129,2.8548387096774195
12,12.0,2.025993072363328,0.0,3.435483870967742,3.3225806451612905,3.741935483870968
13,13.0,1.2932739331778371,0.0,2.0,3.290322580645161,2.5161290322580645
14,14.0,1.8112232852913797,0.0,1.4838709677419355,3.693548387096774,3.5
15,15.0,0.4742459142320698,0.0,3.6774193548387095,4.870967741935484,2.548387096774193
16,16.0,1.7117795026777864,0.0,2.661290322580645,2.193548387096774,2.967741935483871
17,17.0,1.49994240303575,0.0,-0.6290322580645161,0.5,3.1129032258064515
18,18.0,1.1491781125150609,0.0,2.435483870967742,1.6774193548387095,2.919354838709677
19,19.0,0.6000987634242314,0.0,1.967741935483871,3.274193548387097,2.548387096774193
20,20.0,1.0854776206192938,0.0,2.8225806451612905,3.467741935483871,3.5806451612903225
21,21.0,0.7326782294742458,0.0,3.4516129032258065,5.016129032258065,3.1129032258064515
22,22.0,1.7496732600658071,0.0,1.3387096774193548,6.096774193548387,2.370967741935484
23,23.0,0.665178450187407,0.0,1.467741935483871,2.403225806451613,2.048387096774193
24,24.0,2.03833689838032,0.0,2.032258064516129,3.967741935483871,2.677419354838709
25,25.0,2.375496799814824,0.0,2.1129032258064515,3.9516129032258074,2.338709677419355
