,IPW,S_learner,T_learner,Matching_propensity,Matching_all
0,-2.2144522952464145,0.0,1.3690036900369005,1.044280442804428,0.8782287822878229
1,0.5990488765299626,-0.018867924528301886,0.6037735849056604,0.7421383647798742,0.5660377358490566
2,1.0648910707264259,0.0,1.0952380952380953,0.7835497835497836,1.1341991341991342
3,0.03529348841745472,-0.055,0.25,0.91,0.72
4,1.2280959292815434,-0.01282051282051282,0.40384615384615385,0.5769230769230769,0.532051282051282
5,-0.39340451330051973,0.024539877300613498,0.9754601226993865,0.5950920245398773,0.8404907975460123
6,2.117441867596261,0.012195121951219513,0.8414634146341463,0.8719512195121951,0.6341463414634146
7,1.1217889271538977,0.0,0.6206896551724138,1.0443349753694582,1.1970443349753694
8,-1.6991247704359629,0.0,0.9395604395604396,0.34615384615384615,0.510989010989011
9,0.5142398334704312,0.0,0.3185483870967742,0.7419354838709677,0.6370967741935484
10,0.9499085119499844,0.0,0.2925170068027211,0.8673469387755102,0.8605442176870748
11,-0.031265318879606596,-0.11255411255411256,-0.38961038961038963,0.13852813852813853,0.7229437229437229
12,-1.620084379501094,0.0,0.4779116465863454,-0.04417670682730924,0.9919678714859438
13,0.9677103765326143,0.0,0.7937743190661478,0.5836575875486382,1.0544747081712063
14,-0.3695722399251484,0.0,0.9906542056074766,-0.03271028037383177,0.8644859813084113
15,0.2917139592718643,0.09004739336492891,0.9146919431279621,0.41706161137440756,0.45023696682464454
16,0.2749326266861476,0.0,0.16842105263157894,0.18421052631578946,0.7157894736842105
17,0.6949004906141991,-0.015957446808510637,0.3351063829787234,0.13297872340425532,0.9627659574468085
18,-0.7988295834258676,0.0,0.37575757575757573,-0.3939393939393939,0.22424242424242424
19,1.0329128446984117,0.0,0.6372093023255814,0.5488372093023256,0.7302325581395349
20,-1.2952774404902798,0.0,0.5759162303664922,0.7382198952879581,0.418848167539267
21,5.73574515903494,0.0,1.3128654970760234,0.3128654970760234,0.9122807017543859
22,2.0309404208387383,-0.018518518518518517,1.4814814814814814,0.7592592592592593,0.9398148148148148
23,2.171958692402132,0.4778761061946903,-0.13716814159292035,1.6460176991150441,1.5265486725663717
24,1.4598261349174613,0.0,0.7560975609756098,0.5219512195121951,1.4195121951219511
25,-0.24297978370760287,-0.06810035842293907,0.4229390681003584,0.0035842293906810036,0.910394265232975
26,1.0262703391316776,0.0,0.8051948051948052,0.42207792207792205,0.6753246753246753
27,0.3689126426707645,0.0,0.96,1.0,1.205
28,-0.6492697391079902,0.0,0.4022346368715084,0.6201117318435754,0.6256983240223464
29,1.9343774661734243,-0.0125,0.4875,1.2916666666666667,0.8
30,-0.6865961161894649,0.01634877384196185,-0.33787465940054495,0.46321525885558584,0.9346049046321526
31,0.9593980264328787,0.0,1.0492424242424243,0.8977272727272727,0.9621212121212122
32,1.340062872726767,-0.06224066390041494,0.9875518672199171,0.4107883817427386,0.8962655601659751
33,0.17255839336293288,0.07228915662650602,0.7891566265060241,0.4819277108433735,0.3373493975903614
34,0.003569441682610641,0.0,1.146551724137931,0.7198275862068966,0.6767241379310345
35,0.10769300512071611,0.0,1.4157706093189963,0.8458781362007168,0.985663082437276
36,-0.20429447519065835,0.009523809523809525,0.6047619047619047,0.4666666666666667,1.0095238095238095
37,-0.24240039011668646,0.009389671361502348,1.1830985915492958,0.4272300469483568,0.6807511737089202
38,-0.25290935936995806,0.0,0.6025641025641025,0.20512820512820512,0.3333333333333333
39,3.3567933596088437,0.0,1.0115606936416186,0.05202312138728324,0.615606936416185
40,1.114825943235593,0.0,0.39403973509933776,0.7814569536423841,0.6456953642384106
41,0.37895144955794846,0.0,1.184782608695652,0.8297101449275363,0.7644927536231884
