,match_id,shots_on_first_half,shots_on_second_half,goals_first_half,T,id_x,country_id,season,stage,date,is_home_team,curr_buildUpPlaySpeed,rival_buildUpPlaySpeed,curr_buildUpPlaySpeedClass,rival_buildUpPlaySpeedClass,curr_buildUpPlayDribblingClass,rival_buildUpPlayDribblingClass,curr_buildUpPlayPassing,rival_buildUpPlayPassing,curr_buildUpPlayPassingClass,rival_buildUpPlayPassingClass,curr_buildUpPlayPositioningClass,rival_buildUpPlayPositioningClass,curr_chanceCreationPassing,rival_chanceCreationPassing,curr_chanceCreationPassingClass,rival_chanceCreationPassingClass,curr_chanceCreationCrossing,rival_chanceCreationCrossing,curr_chanceCreationCrossingClass,rival_chanceCreationCrossingClass,curr_chanceCreationShooting,rival_chanceCreationShooting,curr_chanceCreationShootingClass,rival_chanceCreationShootingClass,curr_chanceCreationPositioningClass,rival_chanceCreationPositioningClass,curr_defencePressure,rival_defencePressure,curr_defencePressureClass,rival_defencePressureClass,curr_defenceAggression,rival_defenceAggression,curr_defenceAggressionClass,rival_defenceAggressionClass,curr_defenceTeamWidth,rival_defenceTeamWidth,curr_defenceTeamWidthClass,rival_defenceTeamWidthClass,curr_defenceDefenderLineClass,rival_defenceDefenderLineClass,curr_field players rating,rival_field players rating,curr_gk rating,rival_gk rating,draw_bets,curr_bets,rival_bets,curr_team_api_id,rival_team_api_id,curr_shots_1,rival_shots_1,month,team_long_name,id_y,country_name,cards,fouls
10,3923.0,7.0,5.0,1.0,True,3923.0,1729.0,2013/2014,36.0,2014-04-26,True,46,70,Balanced,Fast,Little,Little,38,70,Mixed,Long,Organised,Organised,46,56,Normal,Normal,68,67,Lots,Lots,37,48,Normal,Normal,Organised,Organised,49,40,Medium,Medium,49,43,Press,Press,56,53,Normal,Normal,Cover,Cover,81.5,73.93333333333334,82.0,79.0,4.892857142857143,1.3628571428571428,8.542857142857143,10260.0,9850.0,7.0,0.0,4,Manchester United,1729,England,2,22
11,3923.0,0.0,4.0,0.0,False,3923.0,1729.0,2013/2014,36.0,2014-04-26,False,70,46,Fast,Balanced,Little,Little,70,38,Long,Mixed,Organised,Organised,56,46,Normal,Normal,67,68,Lots,Lots,48,37,Normal,Normal,Organised,Organised,40,49,Medium,Medium,43,49,Press,Press,53,56,Normal,Normal,Cover,Cover,73.93333333333334,81.5,79.0,82.0,4.892857142857143,8.542857142857143,1.3628571428571428,9850.0,10260.0,0.0,7.0,4,Norwich City,1729,England,2,22
12,4051.0,3.0,2.0,1.0,True,4051.0,1729.0,2014/2015,13.0,2014-11-29,True,46,56,Balanced,Balanced,Normal,Normal,54,51,Mixed,Mixed,Organised,Organised,49,54,Normal,Normal,72,60,Lots,Normal,56,48,Normal,Normal,Organised,Organised,42,38,Medium,Medium,41,37,Press,Press,56,46,Normal,Normal,Cover,Cover,80.525,72.8,84.0,73.0,5.416666666666667,1.3133333333333335,9.841666666666667,10260.0,8667.0,3.0,1.0,11,Manchester United,1729,England,4,24
13,4051.0,1.0,2.0,0.0,False,4051.0,1729.0,2014/2015,13.0,2014-11-29,False,56,46,Balanced,Balanced,Normal,Normal,51,54,Mixed,Mixed,Organised,Organised,54,49,Normal,Normal,60,72,Normal,Lots,48,56,Normal,Normal,Organised,Organised,38,42,Medium,Medium,37,41,Press,Press,46,56,Normal,Normal,Cover,Cover,72.8,80.525,73.0,84.0,5.416666666666667,9.841666666666667,1.3133333333333335,8667.0,10260.0,1.0,3.0,11,Hull City,1729,England,4,24
14,4164.0,3.0,4.0,1.0,True,4164.0,1729.0,2014/2015,23.0,2015-01-31,True,46,63,Balanced,Balanced,Normal,Normal,54,48,Mixed,Mixed,Organised,Organised,49,47,Normal,Normal,72,62,Lots,Normal,56,69,Normal,Lots,Organised,Organised,42,58,Medium,Medium,41,62,Press,Press,56,54,Normal,Normal,Cover,Cover,80.525,70.9,84.0,75.0,5.041666666666667,1.3500000000000003,9.166666666666666,10260.0,8197.0,3.0,0.0,1,Manchester United,1729,England,1,20
15,4164.0,0.0,0.0,1.0,False,4164.0,1729.0,2014/2015,23.0,2015-01-31,False,63,46,Balanced,Balanced,Normal,Normal,48,54,Mixed,Mixed,Organised,Organised,47,49,Normal,Normal,62,72,Normal,Lots,69,56,Lots,Normal,Organised,Organised,58,42,Medium,Medium,62,41,Press,Press,54,56,Normal,Normal,Cover,Cover,70.9,80.525,75.0,84.0,5.041666666666667,9.166666666666666,1.3500000000000003,8197.0,10260.0,0.0,3.0,1,Leicester City,1729,England,1,20
16,4255.0,7.0,1.0,1.0,True,4255.0,1729.0,2014/2015,31.0,2015-04-04,True,46,66,Balanced,Balanced,Normal,Little,54,72,Mixed,Long,Organised,Organised,49,63,Normal,Normal,72,48,Lots,Normal,56,56,Normal,Normal,Organised,Organised,42,39,Medium,Medium,41,42,Press,Press,56,52,Normal,Normal,Cover,Cover,80.525,73.86666666666666,84.0,78.0,5.133333333333334,1.305,10.416666666666666,10260.0,10252.0,7.0,2.0,4,Manchester United,1729,England,1,27
17,4255.0,2.0,0.0,0.0,False,4255.0,1729.0,2014/2015,31.0,2015-04-04,False,66,46,Balanced,Balanced,Little,Normal,72,54,Long,Mixed,Organised,Organised,63,49,Normal,Normal,48,72,Normal,Lots,56,56,Normal,Normal,Organised,Organised,39,42,Medium,Medium,42,41,Press,Press,52,56,Normal,Normal,Cover,Cover,73.86666666666666,80.525,78.0,84.0,5.133333333333334,10.416666666666666,1.305,10252.0,10260.0,2.0,7.0,4,Aston Villa,1729,England,1,27
18,4294.0,5.0,10.0,0.0,True,4294.0,1729.0,2014/2015,35.0,2015-05-02,True,46,55,Balanced,Balanced,Normal,Normal,54,51,Mixed,Mixed,Organised,Organised,49,53,Normal,Normal,72,53,Lots,Normal,56,57,Normal,Normal,Organised,Organised,42,41,Medium,Medium,41,40,Press,Press,56,49,Normal,Normal,Cover,Cover,80.525,73.63333333333334,84.0,74.0,5.033333333333333,1.3500000000000003,9.291666666666666,10260.0,8659.0,5.0,2.0,5,Manchester United,1729,England,1,21
19,4294.0,2.0,1.0,2.0,False,4294.0,1729.0,2014/2015,35.0,2015-05-02,False,55,46,Balanced,Balanced,Normal,Normal,51,54,Mixed,Mixed,Organised,Organised,53,49,Normal,Normal,53,72,Normal,Lots,57,56,Normal,Normal,Organised,Organised,41,42,Medium,Medium,40,41,Press,Press,49,56,Normal,Normal,Cover,Cover,73.63333333333334,80.525,74.0,84.0,5.033333333333333,9.291666666666666,1.3500000000000003,8659.0,10260.0,2.0,5.0,5,West Bromwich Albion,1729,England,1,21
20,4577.0,3.0,5.0,0.0,True,4577.0,1729.0,2015/2016,26.0,2016-02-13,False,38,43,Balanced,Balanced,Normal,Normal,44,51,Mixed,Mixed,Organised,Organised,49,59,Normal,Normal,44,50,Normal,Normal,40,55,Normal,Normal,Organised,Organised,54,47,Medium,Medium,53,45,Press,Press,56,49,Normal,Normal,Cover,Cover,78.7,74.9,86.0,74.8,3.5416666666666665,1.7666666666666666,4.958333333333333,10260.0,8472.0,3.0,2.0,2,Manchester United,1729,England,5,22
21,4577.0,2.0,7.0,0.0,False,4577.0,1729.0,2015/2016,26.0,2016-02-13,True,43,38,Balanced,Balanced,Normal,Normal,51,44,Mixed,Mixed,Organised,Organised,59,49,Normal,Normal,50,44,Normal,Normal,55,40,Normal,Normal,Organised,Organised,47,54,Medium,Medium,45,53,Press,Press,49,56,Normal,Normal,Cover,Cover,74.9,78.7,74.8,86.0,3.5416666666666665,4.958333333333333,1.7666666666666666,8472.0,10260.0,2.0,3.0,2,Sunderland,1729,England,5,22
22,3819.0,0.0,2.0,0.0,False,3819.0,1729.0,2013/2014,27.0,2014-02-22,False,57,30,Balanced,Slow,Little,Little,66,29,Mixed,Short,Organised,Organised,56,41,Normal,Normal,31,55,Little,Normal,72,39,Lots,Normal,Organised,Free Form,47,64,Medium,Medium,52,54,Press,Press,49,52,Normal,Normal,Cover,Cover,73.2,80.65,71.0,80.0,5.228571428571429,10.785714285714286,1.3042857142857145,8472.0,9825.0,0.0,4.0,2,Sunderland,1729,England,1,21
23,3819.0,4.0,2.0,0.0,True,3819.0,1729.0,2013/2014,27.0,2014-02-22,True,30,57,Slow,Balanced,Little,Little,29,66,Short,Mixed,Organised,Organised,41,56,Normal,Normal,55,31,Normal,Little,39,72,Normal,Lots,Free Form,Organised,64,47,Medium,Medium,54,52,Press,Press,52,49,Normal,Normal,Cover,Cover,80.65,73.2,80.0,71.0,5.228571428571429,1.3042857142857145,10.785714285714286,9825.0,8472.0,4.0,0.0,2,Arsenal,1729,England,1,21
24,4287.0,0.0,6.0,2.0,False,4287.0,1729.0,2014/2015,34.0,2015-04-25,False,60,48,Balanced,Balanced,Little,Little,61,55,Mixed,Mixed,Organised,Organised,56,51,Normal,Normal,44,57,Normal,Normal,58,37,Normal,Normal,Organised,Organised,41,38,Medium,Medium,38,40,Press,Press,53,41,Normal,Normal,Cover,Cover,73.65,74.7,74.0,81.0,3.341666666666667,4.366666666666667,1.92,8472.0,10194.0,0.0,7.0,4,Sunderland,1729,England,5,30
25,4287.0,7.0,7.0,2.0,True,4287.0,1729.0,2014/2015,34.0,2015-04-25,True,48,60,Balanced,Balanced,Little,Little,55,61,Mixed,Mixed,Organised,Organised,51,56,Normal,Normal,57,44,Normal,Normal,37,58,Normal,Normal,Organised,Organised,38,41,Medium,Medium,40,38,Press,Press,41,53,Normal,Normal,Cover,Cover,74.7,73.65,81.0,74.0,3.341666666666667,1.92,4.366666666666667,10194.0,8472.0,7.0,0.0,4,Stoke City,1729,England,5,30
26,4337.0,1.0,2.0,0.0,False,4337.0,1729.0,2014/2015,4.0,2014-09-13,True,60,41,Balanced,Balanced,Little,Normal,61,38,Mixed,Mixed,Organised,Organised,56,41,Normal,Normal,44,59,Normal,Normal,58,62,Normal,Normal,Organised,Organised,41,58,Medium,Medium,38,51,Press,Press,53,56,Normal,Normal,Cover,Cover,73.65,,74.0,85.0,3.3714285714285714,3.5500000000000003,2.1142857142857143,8472.0,8586.0,1.0,8.0,9,Sunderland,1729,England,6,30
27,4337.0,8.0,2.0,0.0,True,4337.0,1729.0,2014/2015,4.0,2014-09-13,False,41,60,Balanced,Balanced,Normal,Little,38,61,Mixed,Mixed,Organised,Organised,41,56,Normal,Normal,59,44,Normal,Normal,62,58,Normal,Normal,Organised,Organised,58,41,Medium,Medium,51,38,Press,Press,56,53,Normal,Normal,Cover,Cover,,73.65,85.0,74.0,3.3714285714285714,2.1142857142857143,3.5500000000000003,8586.0,8472.0,8.0,1.0,9,Tottenham Hotspur,1729,England,6,30
28,4411.0,4.0,7.0,0.0,False,4411.0,1729.0,2015/2016,11.0,2015-11-01,False,43,43,Balanced,Balanced,Normal,Normal,51,40,Mixed,Mixed,Organised,Organised,59,39,Normal,Normal,50,33,Normal,Little,55,63,Normal,Normal,Organised,Organised,47,52,Medium,Medium,45,58,Press,Press,49,59,Normal,Normal,Cover,Cover,74.9,78.15,74.8,77.0,4.183333333333333,6.933333333333334,1.5050000000000001,8472.0,8668.0,4.0,4.0,11,Sunderland,1729,England,5,11
29,4411.0,4.0,0.0,2.0,True,4411.0,1729.0,2015/2016,11.0,2015-11-01,True,43,43,Balanced,Balanced,Normal,Normal,40,51,Mixed,Mixed,Organised,Organised,39,59,Normal,Normal,33,50,Little,Normal,63,55,Normal,Normal,Organised,Organised,52,47,Medium,Medium,58,45,Press,Press,59,49,Normal,Normal,Cover,Cover,78.15,74.9,77.0,74.8,4.183333333333333,1.5050000000000001,6.933333333333334,8668.0,8472.0,4.0,4.0,11,Everton,1729,England,5,11
30,4449.0,1.0,4.0,2.0,False,4449.0,1729.0,2015/2016,15.0,2015-12-05,False,43,59,Balanced,Balanced,Normal,Normal,51,30,Mixed,Short,Organised,Organised,59,28,Normal,Safe,50,44,Normal,Normal,55,46,Normal,Normal,Organised,Free Form,47,51,Medium,Medium,45,44,Press,Press,49,52,Normal,Normal,Cover,Cover,74.9,79.9,74.8,86.0,5.666666666666667,12.083333333333334,1.2666666666666666,8472.0,9825.0,1.0,1.0,12,Sunderland,1729,England,2,18
31,4449.0,1.0,7.0,3.0,True,4449.0,1729.0,2015/2016,15.0,2015-12-05,True,59,43,Balanced,Balanced,Normal,Normal,30,51,Short,Mixed,Organised,Organised,28,59,Safe,Normal,44,50,Normal,Normal,46,55,Normal,Normal,Free Form,Organised,51,47,Medium,Medium,44,45,Press,Press,52,49,Normal,Normal,Cover,Cover,79.9,74.9,86.0,74.8,5.666666666666667,1.2666666666666666,12.083333333333334,9825.0,8472.0,1.0,1.0,12,Arsenal,1729,England,2,18
32,4562.0,0.0,1.0,0.0,False,4562.0,1729.0,2015/2016,25.0,2016-02-06,False,43,66,Balanced,Balanced,Normal,Normal,51,45,Mixed,Mixed,Organised,Organised,59,34,Normal,Normal,50,34,Normal,Normal,55,46,Normal,Normal,Organised,Organised,47,51,Medium,Medium,45,52,Press,Press,49,61,Normal,Normal,Cover,Cover,74.9,76.65,74.8,78.0,4.4350000000000005,7.966666666666666,1.4266666666666665,8472.0,8650.0,0.0,3.0,2,Sunderland,1729,England,2,17
33,4562.0,3.0,3.0,2.0,True,4562.0,1729.0,2015/2016,25.0,2016-02-06,True,66,43,Balanced,Balanced,Normal,Normal,45,51,Mixed,Mixed,Organised,Organised,34,59,Normal,Normal,34,50,Normal,Normal,46,55,Normal,Normal,Organised,Organised,51,47,Medium,Medium,52,45,Press,Press,61,49,Normal,Normal,Cover,Cover,76.65,74.9,78.0,74.8,4.4350000000000005,1.4266666666666665,7.966666666666666,8650.0,8472.0,3.0,0.0,2,Liverpool,1729,England,2,17
34,4676.0,2.0,3.0,0.0,False,4676.0,1729.0,2015/2016,35.0,2016-04-24,True,43,59,Balanced,Balanced,Normal,Normal,51,30,Mixed,Short,Organised,Organised,59,28,Normal,Safe,50,44,Normal,Normal,55,46,Normal,Normal,Organised,Free Form,47,51,Medium,Medium,45,44,Press,Press,49,52,Normal,Normal,Cover,Cover,74.9,79.9,74.8,86.0,3.7916666666666665,4.55,1.7700000000000002,8472.0,9825.0,2.0,9.0,4,Sunderland,1729,England,6,19
35,4676.0,9.0,5.0,0.0,True,4676.0,1729.0,2015/2016,35.0,2016-04-24,False,59,43,Balanced,Balanced,Normal,Normal,30,51,Short,Mixed,Organised,Organised,28,59,Safe,Normal,44,50,Normal,Normal,46,55,Normal,Normal,Free Form,Organised,51,47,Medium,Medium,44,45,Press,Press,52,49,Normal,Normal,Cover,Cover,79.9,74.9,86.0,74.8,3.7916666666666665,1.7700000000000002,4.55,9825.0,8472.0,9.0,2.0,4,Arsenal,1729,England,6,19
36,1829.0,1.0,0.0,0.0,False,1829.0,1729.0,2008/2009,19.0,2008-12-26,False,55,50,Balanced,Balanced,Little,Little,70,35,Long,Mixed,Organised,Organised,70,50,Risky,Normal,70,60,Lots,Normal,45,70,Normal,Lots,Organised,Organised,35,40,Medium,Medium,70,60,Double,Press,35,40,Normal,Normal,Cover,Cover,74.25,81.1,80.0,84.0,4.464444444444444,10.055555555555555,1.336666666666667,8559.0,8650.0,1.0,5.0,12,Bolton Wanderers,1729,England,4,20
37,1829.0,5.0,4.0,0.0,True,1829.0,1729.0,2008/2009,19.0,2008-12-26,True,50,55,Balanced,Balanced,Little,Little,35,70,Mixed,Long,Organised,Organised,50,70,Normal,Risky,60,70,Normal,Lots,70,45,Lots,Normal,Organised,Organised,40,35,Medium,Medium,60,70,Press,Double,40,35,Normal,Normal,Cover,Cover,81.1,74.25,84.0,80.0,4.464444444444444,1.336666666666667,10.055555555555555,8650.0,8559.0,5.0,1.0,12,Liverpool,1729,England,4,20
38,2859.0,3.0,1.0,1.0,True,2859.0,1729.0,2010/2011,9.0,2010-10-24,True,60,55,Balanced,Balanced,Little,Little,50,65,Mixed,Mixed,Organised,Organised,40,50,Normal,Normal,45,50,Normal,Normal,60,35,Normal,Normal,Organised,Organised,55,45,Medium,Medium,55,60,Press,Press,50,55,Normal,Normal,Cover,Cover,79.9,74.8,85.0,79.0,3.6277777777777778,1.6655555555555557,5.261111111111111,8650.0,8655.0,3.0,0.0,10,Liverpool,1729,England,5,25
39,2859.0,0.0,0.0,1.0,False,2859.0,1729.0,2010/2011,9.0,2010-10-24,False,55,60,Balanced,Balanced,Little,Little,65,50,Mixed,Mixed,Organised,Organised,50,40,Normal,Normal,50,45,Normal,Normal,35,60,Normal,Normal,Organised,Organised,45,55,Medium,Medium,60,55,Press,Press,55,50,Normal,Normal,Cover,Cover,74.8,79.9,79.0,85.0,3.6277777777777778,5.261111111111111,1.6655555555555557,8655.0,8650.0,0.0,3.0,10,Blackburn Rovers,1729,England,5,25
40,3712.0,7.0,4.0,1.0,True,3712.0,1729.0,2013/2014,17.0,2013-12-21,True,39,60,Balanced,Balanced,Little,Little,44,69,Mixed,Long,Organised,Organised,42,54,Normal,Normal,34,59,Normal,Normal,54,62,Normal,Normal,Organised,Organised,59,47,Medium,Medium,52,43,Press,Press,61,56,Normal,Normal,Cover,Cover,78.83333333333333,72.5,81.0,73.0,6.392857142857143,1.2114285714285715,14.428571428571429,8650.0,8344.0,7.0,2.0,12,Liverpool,1729,England,2,23
41,3712.0,2.0,4.0,0.0,False,3712.0,1729.0,2013/2014,17.0,2013-12-21,False,60,39,Balanced,Balanced,Little,Little,69,44,Long,Mixed,Organised,Organised,54,42,Normal,Normal,59,34,Normal,Normal,62,54,Normal,Normal,Organised,Organised,47,59,Medium,Medium,43,52,Press,Press,56,61,Normal,Normal,Cover,Cover,72.5,78.83333333333333,73.0,81.0,6.392857142857143,14.428571428571429,1.2114285714285715,8344.0,8650.0,2.0,7.0,12,Cardiff City,1729,England,2,23
42,3922.0,6.0,12.0,0.0,True,3922.0,1729.0,2013/2014,36.0,2014-04-27,True,39,46,Balanced,Balanced,Little,Little,44,41,Mixed,Mixed,Organised,Organised,42,46,Normal,Normal,34,61,Normal,Normal,54,63,Normal,Normal,Organised,Organised,59,42,Medium,Medium,52,43,Press,Press,61,46,Normal,Normal,Cover,Cover,78.83333333333333,81.1,81.0,83.25,3.892857142857143,1.662857142857143,5.085714285714286,8650.0,8455.0,6.0,4.0,4,Liverpool,1729,England,4,17
43,3922.0,4.0,3.0,0.0,False,3922.0,1729.0,2013/2014,36.0,2014-04-27,False,46,39,Balanced,Balanced,Little,Little,41,44,Mixed,Mixed,Organised,Organised,46,42,Normal,Normal,61,34,Normal,Normal,63,54,Normal,Normal,Organised,Organised,42,59,Medium,Medium,43,52,Press,Press,46,61,Normal,Normal,Cover,Cover,81.1,78.83333333333333,83.25,81.0,3.892857142857143,5.085714285714286,1.662857142857143,8455.0,8650.0,4.0,6.0,4,Chelsea,1729,England,4,17
44,3870.0,4.0,2.0,0.0,True,3870.0,1729.0,2013/2014,31.0,2014-03-22,False,39,60,Balanced,Balanced,Little,Little,44,69,Mixed,Long,Organised,Organised,42,54,Normal,Normal,34,59,Normal,Normal,54,62,Normal,Normal,Organised,Organised,59,47,Medium,Medium,52,43,Press,Press,61,56,Normal,Normal,Cover,Cover,78.83333333333333,72.5,81.0,73.0,4.821428571428571,1.3914285714285715,8.071428571428571,8650.0,8344.0,4.0,2.0,3,Liverpool,1729,England,5,25
45,3870.0,2.0,1.0,1.0,False,3870.0,1729.0,2013/2014,31.0,2014-03-22,True,60,39,Balanced,Balanced,Little,Little,69,44,Long,Mixed,Organised,Organised,54,42,Normal,Normal,59,34,Normal,Normal,62,54,Normal,Normal,Organised,Organised,47,59,Medium,Medium,43,52,Press,Press,56,61,Normal,Normal,Cover,Cover,72.5,78.83333333333333,73.0,81.0,4.821428571428571,8.071428571428571,1.3914285714285715,8344.0,8650.0,2.0,4.0,3,Cardiff City,1729,England,5,25
46,4333.0,1.0,5.0,0.0,True,4333.0,1729.0,2014/2015,4.0,2014-09-13,True,71,66,Fast,Balanced,Normal,Little,32,72,Short,Long,Organised,Organised,34,63,Normal,Normal,41,48,Normal,Normal,61,56,Normal,Normal,Organised,Organised,51,39,Medium,Medium,48,42,Press,Press,62,52,Normal,Normal,Cover,Cover,78.3,73.86666666666666,80.0,78.0,5.528571428571429,1.294285714285714,10.714285714285714,8650.0,10252.0,1.0,2.0,9,Liverpool,1729,England,3,19
47,4333.0,2.0,0.0,2.0,False,4333.0,1729.0,2014/2015,4.0,2014-09-13,False,66,71,Balanced,Fast,Little,Normal,72,32,Long,Short,Organised,Organised,63,34,Normal,Normal,48,41,Normal,Normal,56,61,Normal,Normal,Organised,Organised,39,51,Medium,Medium,42,48,Press,Press,52,62,Normal,Normal,Cover,Cover,73.86666666666666,78.3,78.0,80.0,5.528571428571429,10.714285714285714,1.294285714285714,10252.0,8650.0,2.0,1.0,9,Aston Villa,1729,England,3,19
48,4288.0,3.0,10.0,3.0,True,4288.0,1729.0,2014/2015,34.0,2015-04-25,False,71,55,Fast,Balanced,Normal,Normal,32,51,Short,Mixed,Organised,Organised,34,53,Normal,Normal,41,53,Normal,Normal,61,57,Normal,Normal,Organised,Organised,51,41,Medium,Medium,48,40,Press,Press,62,49,Normal,Normal,Cover,Cover,78.3,73.63333333333334,80.0,74.0,3.4916666666666667,1.9666666666666668,4.033333333333334,8650.0,8659.0,3.0,0.0,4,Liverpool,1729,England,1,24
