,match_id,shots_on_first_half,shots_on_second_half,goals_first_half,T,id_x,country_id,season,stage,date,is_home_team,curr_buildUpPlaySpeed,rival_buildUpPlaySpeed,curr_buildUpPlaySpeedClass,rival_buildUpPlaySpeedClass,curr_buildUpPlayDribblingClass,rival_buildUpPlayDribblingClass,curr_buildUpPlayPassing,rival_buildUpPlayPassing,curr_buildUpPlayPassingClass,rival_buildUpPlayPassingClass,curr_buildUpPlayPositioningClass,rival_buildUpPlayPositioningClass,curr_chanceCreationPassing,rival_chanceCreationPassing,curr_chanceCreationPassingClass,rival_chanceCreationPassingClass,curr_chanceCreationCrossing,rival_chanceCreationCrossing,curr_chanceCreationCrossingClass,rival_chanceCreationCrossingClass,curr_chanceCreationShooting,rival_chanceCreationShooting,curr_chanceCreationShootingClass,rival_chanceCreationShootingClass,curr_chanceCreationPositioningClass,rival_chanceCreationPositioningClass,curr_defencePressure,rival_defencePressure,curr_defencePressureClass,rival_defencePressureClass,curr_defenceAggression,rival_defenceAggression,curr_defenceAggressionClass,rival_defenceAggressionClass,curr_defenceTeamWidth,rival_defenceTeamWidth,curr_defenceTeamWidthClass,rival_defenceTeamWidthClass,curr_defenceDefenderLineClass,rival_defenceDefenderLineClass,curr_field players rating,rival_field players rating,curr_gk rating,rival_gk rating,draw_bets,curr_bets,rival_bets,curr_team_api_id,rival_team_api_id,curr_shots_1,rival_shots_1,month,team_long_name,id_y,country_name,cards,fouls
0,1729.0,6.0,5.0,1.0,True,1729.0,1729.0,2008/2009,1.0,2008-08-17,True,70,70,Fast,Fast,Little,Little,45,60,Mixed,Mixed,Organised,Organised,45,65,Normal,Normal,70,70,Lots,Lots,65,60,Normal,Normal,Free Form,Organised,40,45,Medium,Medium,50,65,Press,Press,40,45,Normal,Normal,Cover,Cover,82.19333333333333,75.24814814814815,83.26666666666667,78.92592592592592,4.822222222222222,1.2788888888888887,10.083333333333334,10260.0,10261.0,6.0,0.0,8,Manchester United,1729,England,3,27
1,1729.0,0.0,1.0,1.0,False,1729.0,1729.0,2008/2009,1.0,2008-08-17,False,70,70,Fast,Fast,Little,Little,60,45,Mixed,Mixed,Organised,Organised,65,45,Normal,Normal,70,70,Lots,Lots,60,65,Normal,Normal,Organised,Free Form,45,40,Medium,Medium,65,50,Press,Press,45,40,Normal,Normal,Cover,Cover,75.24814814814815,82.19333333333333,78.92592592592592,83.26666666666667,4.822222222222222,10.083333333333334,1.2788888888888887,10261.0,10260.0,0.0,6.0,8,Newcastle United,1729,England,3,27
2,1739.0,6.0,5.0,2.0,True,1739.0,1729.0,2008/2009,10.0,2008-10-29,True,70,58,Fast,Balanced,Little,Little,45,30,Mixed,Short,Organised,Organised,45,31,Normal,Safe,70,70,Lots,Lots,65,50,Normal,Normal,Free Form,Organised,40,30,Medium,Deep,50,70,Press,Double,40,30,Normal,Narrow,Cover,Cover,82.19333333333333,74.3029197080292,83.26666666666667,80.0,5.588888888888889,1.2022222222222223,13.88888888888889,10260.0,8654.0,6.0,2.0,10,Manchester United,1729,England,3,26
3,1739.0,2.0,1.0,0.0,False,1739.0,1729.0,2008/2009,10.0,2008-10-29,False,58,70,Balanced,Fast,Little,Little,30,45,Short,Mixed,Organised,Organised,31,45,Safe,Normal,70,70,Lots,Lots,50,65,Normal,Normal,Organised,Free Form,30,40,Deep,Medium,70,50,Double,Press,30,40,Narrow,Normal,Cover,Cover,74.3029197080292,82.19333333333333,80.0,83.26666666666667,5.588888888888889,13.88888888888889,1.2022222222222223,8654.0,10260.0,2.0,6.0,10,West Ham United,1729,England,3,26
4,1749.0,2.0,5.0,4.0,True,1749.0,1729.0,2008/2009,11.0,2008-11-01,True,70,65,Fast,Balanced,Little,Little,45,60,Mixed,Mixed,Organised,Organised,45,70,Normal,Risky,70,70,Lots,Lots,65,55,Normal,Normal,Free Form,Organised,40,70,Medium,High,50,70,Press,Double,40,70,Normal,Wide,Cover,Cover,82.19333333333333,72.30740740740741,83.26666666666667,73.22222222222223,6.2444444444444445,1.1744444444444442,15.555555555555555,10260.0,8667.0,2.0,0.0,11,Manchester United,1729,England,4,26
5,1749.0,0.0,3.0,1.0,False,1749.0,1729.0,2008/2009,11.0,2008-11-01,False,65,70,Balanced,Fast,Little,Little,60,45,Mixed,Mixed,Organised,Organised,70,45,Risky,Normal,70,70,Lots,Lots,55,65,Normal,Normal,Organised,Free Form,70,40,High,Medium,70,50,Double,Press,70,40,Wide,Normal,Cover,Cover,72.30740740740741,82.19333333333333,73.22222222222223,83.26666666666667,6.2444444444444445,15.555555555555555,1.1744444444444442,8667.0,10260.0,0.0,2.0,11,Hull City,1729,England,4,26
6,1769.0,5.0,6.0,1.0,True,1769.0,1729.0,2008/2009,13.0,2008-11-15,True,70,65,Fast,Balanced,Little,Little,45,70,Mixed,Long,Organised,Organised,45,70,Normal,Risky,70,70,Lots,Lots,65,55,Normal,Normal,Free Form,Organised,40,35,Medium,Medium,50,70,Press,Double,40,35,Normal,Normal,Cover,Cover,82.19333333333333,70.38928571428572,83.26666666666667,74.57142857142857,6.827777777777778,1.1422222222222222,16.444444444444443,10260.0,10194.0,5.0,0.0,11,Manchester United,1729,England,3,22
7,1769.0,0.0,0.0,0.0,False,1769.0,1729.0,2008/2009,13.0,2008-11-15,False,65,70,Balanced,Fast,Little,Little,70,45,Long,Mixed,Organised,Organised,70,45,Risky,Normal,70,70,Lots,Lots,55,65,Normal,Normal,Organised,Free Form,35,40,Medium,Medium,70,50,Double,Press,35,40,Normal,Normal,Cover,Cover,70.38928571428572,82.19333333333333,74.57142857142857,83.26666666666667,6.827777777777778,16.444444444444443,1.1422222222222222,10194.0,10260.0,0.0,5.0,11,Stoke City,1729,England,3,22
8,1799.0,5.0,5.0,2.0,True,1799.0,1729.0,2008/2009,16.0,2008-12-06,True,70,60,Fast,Balanced,Little,Little,45,70,Mixed,Long,Organised,Organised,45,70,Normal,Risky,70,70,Lots,Lots,65,55,Normal,Normal,Free Form,Organised,40,35,Medium,Medium,50,70,Press,Double,40,35,Normal,Normal,Cover,Cover,82.19333333333333,74.00347222222223,83.26666666666667,71.66666666666667,6.688888888888889,1.161111111111111,17.444444444444443,10260.0,8472.0,5.0,0.0,12,Manchester United,1729,England,1,18
9,1799.0,0.0,1.0,0.0,False,1799.0,1729.0,2008/2009,16.0,2008-12-06,False,60,70,Balanced,Fast,Little,Little,70,45,Long,Mixed,Organised,Organised,70,45,Risky,Normal,70,70,Lots,Lots,55,65,Normal,Normal,Organised,Free Form,35,40,Medium,Medium,70,50,Double,Press,35,40,Normal,Normal,Cover,Cover,74.00347222222223,82.19333333333333,71.66666666666667,83.26666666666667,6.688888888888889,17.444444444444443,1.161111111111111,8472.0,10260.0,0.0,5.0,12,Sunderland,1729,England,1,18
