,team_id,season,field players rating,gk rating
744,8466.0,2008/2009,,
745,8466.0,2009/2010,,
746,8466.0,2010/2011,,
747,8466.0,2011/2012,,
748,8466.0,2012/2013,73.26,71.0
749,8466.0,2013/2014,75.03076923076924,75.15384615384616
750,8466.0,2014/2015,75.95454545454545,73.45454545454545
751,8466.0,2015/2016,76.44,76.0
752,10003.0,2008/2009,,
753,10003.0,2009/2010,,
754,10003.0,2010/2011,,
755,10003.0,2011/2012,72.13084112149532,81.0
756,10003.0,2012/2013,74.07,77.4
757,10003.0,2013/2014,75.34,78.13333333333334
758,10003.0,2014/2015,74.8125,77.0
759,10003.0,2015/2016,76.54444444444445,77.66666666666667
760,8472.0,2008/2009,74.04444444444445,71.0
761,8472.0,2009/2010,75.24,75.66666666666667
762,8472.0,2010/2011,76.11428571428571,76.14285714285714
763,8472.0,2011/2012,75.45,74.0
764,8472.0,2012/2013,75.17777777777778,76.0
765,8472.0,2013/2014,73.38461538461539,71.92307692307692
766,8472.0,2014/2015,73.88947368421053,74.0
767,8472.0,2015/2016,74.95555555555555,74.72222222222223
768,10233.0,2008/2009,75.73333333333333,77.0
769,10233.0,2009/2010,76.1,70.0
770,10233.0,2010/2011,75.14,77.0
771,10233.0,2011/2012,,
772,10233.0,2012/2013,,
773,10233.0,2013/2014,,
774,10233.0,2014/2015,73.08181818181818,74.0
775,10233.0,2015/2016,73.62857142857143,79.57142857142857
776,8479.0,2008/2009,72.53488372093024,71.0
777,8479.0,2009/2010,,
778,8479.0,2010/2011,,
779,8479.0,2011/2012,,
780,8479.0,2012/2013,,
781,8479.0,2013/2014,,
782,8479.0,2014/2015,,
783,8479.0,2015/2016,,
784,8483.0,2008/2009,,
785,8483.0,2009/2010,,
786,8483.0,2010/2011,73.5,71.5
787,8483.0,2011/2012,,
788,8483.0,2012/2013,,
789,8483.0,2013/2014,,
790,8483.0,2014/2015,,
791,8483.0,2015/2016,,
792,8524.0,2008/2009,74.4,73.0
793,8524.0,2009/2010,73.53333333333333,72.0
794,8524.0,2010/2011,,
795,8524.0,2011/2012,73.22,73.0
796,8524.0,2012/2013,,
797,8524.0,2013/2014,,
798,8524.0,2014/2015,72.81,64.0
799,8524.0,2015/2016,73.65,77.0
800,8525.0,2008/2009,,
801,8525.0,2009/2010,,
802,8525.0,2010/2011,,
803,8525.0,2011/2012,,
804,8525.0,2012/2013,,
805,8525.0,2013/2014,,
806,8525.0,2014/2015,,
807,8525.0,2015/2016,68.4375,69.0
808,8526.0,2008/2009,,
809,8526.0,2009/2010,,
810,8526.0,2010/2011,,
811,8526.0,2011/2012,,
812,8526.0,2012/2013,,
813,8526.0,2013/2014,,
814,8526.0,2014/2015,,
815,8526.0,2015/2016,65.54545454545455,66.0
816,8528.0,2008/2009,73.89166666666667,76.0
817,8528.0,2009/2010,74.43636363636364,75.18181818181819
818,8528.0,2010/2011,72.35555555555555,74.0
819,8528.0,2011/2012,71.52,77.0
820,8528.0,2012/2013,73.4875,78.25
821,8528.0,2013/2014,,
822,8528.0,2014/2015,,
823,8528.0,2015/2016,,
824,8529.0,2008/2009,73.84,76.0
825,8529.0,2009/2010,74.68,82.0
826,8529.0,2010/2011,73.22,73.0
827,8529.0,2011/2012,74.35,74.0
828,8529.0,2012/2013,,
829,8529.0,2013/2014,,
830,8529.0,2014/2015,71.73333333333333,71.83333333333333
831,8529.0,2015/2016,,
832,8530.0,2008/2009,72.94,73.8
833,8530.0,2009/2010,73.65,73.5
834,8530.0,2010/2011,72.55,75.0
835,8530.0,2011/2012,73.55,74.33333333333333
836,8530.0,2012/2013,,
837,8530.0,2013/2014,,
838,8530.0,2014/2015,,
839,8530.0,2015/2016,,
840,8533.0,2008/2009,72.4,75.0
841,8533.0,2009/2010,71.76666666666667,75.0
842,8533.0,2010/2011,73.0375,77.0
843,8533.0,2011/2012,73.24,78.0
844,8533.0,2012/2013,,
845,8533.0,2013/2014,,
846,8533.0,2014/2015,72.10625,72.375
847,8533.0,2015/2016,74.21818181818182,73.9090909090909
848,8534.0,2008/2009,,
849,8534.0,2009/2010,,
850,8534.0,2010/2011,,
851,8534.0,2011/2012,,
852,8534.0,2012/2013,,
853,8534.0,2013/2014,,
854,8534.0,2014/2015,69.61666666666666,69.0
855,8534.0,2015/2016,72.52857142857142,73.0
856,8535.0,2008/2009,78.98,87.0
857,8535.0,2009/2010,78.4,86.0
858,8535.0,2010/2011,75.56,77.0
859,8535.0,2011/2012,76.14285714285714,74.0
860,8535.0,2012/2013,,
861,8535.0,2013/2014,,
862,8535.0,2014/2015,75.93529411764706,75.52941176470588
863,8535.0,2015/2016,77.01538461538462,75.0
864,8537.0,2008/2009,,
865,8537.0,2009/2010,69.95,69.0
866,8537.0,2010/2011,,
867,8537.0,2011/2012,,
868,8537.0,2012/2013,,
869,8537.0,2013/2014,,
870,8537.0,2014/2015,,
871,8537.0,2015/2016,,
872,8540.0,2008/2009,75.3,79.0
873,8540.0,2009/2010,76.4,77.0
874,8540.0,2010/2011,76.74,77.9
875,8540.0,2011/2012,74.71666666666667,78.0
876,8540.0,2012/2013,,
877,8540.0,2013/2014,,
878,8540.0,2014/2015,70.17777777777778,76.0
879,8540.0,2015/2016,71.475,77.0
880,8543.0,2008/2009,75.57352941176471,74.85714285714286
881,8543.0,2009/2010,76.13513513513513,76.0
882,8543.0,2010/2011,77.32857142857142,76.0
883,8543.0,2011/2012,78.36666666666666,82.0
884,8543.0,2012/2013,,
885,8543.0,2013/2014,,
886,8543.0,2014/2015,76.73846153846154,77.61538461538461
887,8543.0,2015/2016,78.06875,78.5
888,8549.0,2008/2009,74.13125,73.0
889,8549.0,2009/2010,,
890,8549.0,2010/2011,,
891,8549.0,2011/2012,,
892,8549.0,2012/2013,,
893,8549.0,2013/2014,,
894,8549.0,2014/2015,,
895,8549.0,2015/2016,,
896,8550.0,2008/2009,,
897,8550.0,2009/2010,,
898,8550.0,2010/2011,,
899,8550.0,2011/2012,,
900,8550.0,2012/2013,,
901,8550.0,2013/2014,,
902,8550.0,2014/2015,68.7,67.71428571428571
903,8550.0,2015/2016,,
904,8551.0,2008/2009,71.96666666666667,74.66666666666667
905,8551.0,2009/2010,69.8,76.0
906,8551.0,2010/2011,,
907,8551.0,2011/2012,70.78,66.0
908,8551.0,2012/2013,,
909,8551.0,2013/2014,,
910,8551.0,2014/2015,,
911,8551.0,2015/2016,,
912,8558.0,2008/2009,74.85,81.0
913,8558.0,2009/2010,71.34,78.2
914,8558.0,2010/2011,73.5,82.0
915,8558.0,2011/2012,74.16666666666667,75.5
916,8558.0,2012/2013,,
917,8558.0,2013/2014,,
918,8558.0,2014/2015,71.56666666666666,80.0
919,8558.0,2015/2016,74.53333333333333,70.0
920,8559.0,2008/2009,73.71052631578948,80.0
921,8559.0,2009/2010,72.21818181818182,80.0
922,8559.0,2010/2011,74.6,79.0
923,8559.0,2011/2012,72.24285714285715,73.57142857142857
924,8559.0,2012/2013,,
925,8559.0,2013/2014,,
926,8559.0,2014/2015,,
927,8559.0,2015/2016,,
928,8560.0,2008/2009,,
929,8560.0,2009/2010,,
930,8560.0,2010/2011,73.56666666666666,79.0
931,8560.0,2011/2012,72.45,78.0
932,8560.0,2012/2013,,
933,8560.0,2013/2014,,
934,8560.0,2014/2015,75.85333333333334,73.66666666666667
935,8560.0,2015/2016,75.35833333333333,79.0
936,8564.0,2008/2009,81.5179856115108,78.85714285714286
937,8564.0,2009/2010,80.87142857142857,77.0
938,8564.0,2010/2011,80.0,80.5
939,8564.0,2011/2012,80.64545454545454,80.63636363636364
940,8564.0,2012/2013,,
941,8564.0,2013/2014,,
942,8564.0,2014/2015,77.6,80.5
943,8564.0,2015/2016,77.56,71.1
944,8581.0,2008/2009,,
945,8581.0,2009/2010,,
946,8581.0,2010/2011,70.89090909090909,72.0
947,8581.0,2011/2012,73.56666666666666,74.0
948,8581.0,2012/2013,,
949,8581.0,2013/2014,,
950,8581.0,2014/2015,72.86666666666666,71.86666666666666
951,8581.0,2015/2016,74.15,73.3
952,8586.0,2008/2009,77.76875,74.375
953,8586.0,2009/2010,79.40714285714286,80.92857142857143
954,8586.0,2010/2011,80.42,79.8
955,8586.0,2011/2012,81.1,81.0
956,8586.0,2012/2013,79.78888888888889,83.33333333333333
957,8586.0,2013/2014,,83.6875
958,8586.0,2014/2015,,84.33333333333333
959,8586.0,2015/2016,,85.0
960,8588.0,2008/2009,,
961,8588.0,2009/2010,,
962,8588.0,2010/2011,,
963,8588.0,2011/2012,,
964,8588.0,2012/2013,,
965,8588.0,2013/2014,,
966,8588.0,2014/2015,67.15,68.9
967,8588.0,2015/2016,,
968,8592.0,2008/2009,,
969,8592.0,2009/2010,,
970,8592.0,2010/2011,,
971,8592.0,2011/2012,,
972,8592.0,2012/2013,,
973,8592.0,2013/2014,,
974,8592.0,2014/2015,75.5875,82.0
975,8592.0,2015/2016,75.95,82.28571428571429
976,8593.0,2008/2009,,
977,8593.0,2009/2010,,
978,8593.0,2010/2011,,
979,8593.0,2011/2012,73.46666666666667,73.0
980,8593.0,2012/2013,,
981,8593.0,2013/2014,,
982,8593.0,2014/2015,,
983,8593.0,2015/2016,75.5125,81.0
984,8600.0,2008/2009,76.7,78.0
985,8600.0,2009/2010,76.73333333333333,78.0
986,8600.0,2010/2011,76.83333333333333,75.0
987,8600.0,2011/2012,76.63333333333334,82.0
988,8600.0,2012/2013,,
989,8600.0,2013/2014,,
990,8600.0,2014/2015,73.40833333333333,76.0
991,8600.0,2015/2016,74.85,78.0
992,8602.0,2008/2009,,
993,8602.0,2009/2010,69.81666666666666,73.58333333333333
994,8602.0,2010/2011,71.3,73.4
995,8602.0,2011/2012,73.3625,76.125
996,8602.0,2012/2013,,
997,8602.0,2013/2014,,
998,8602.0,2014/2015,,
999,8602.0,2015/2016,,
1000,8603.0,2008/2009,72.3,73.66666666666667
1001,8603.0,2009/2010,,
1002,8603.0,2010/2011,,
1003,8603.0,2011/2012,72.43333333333334,71.66666666666667
1004,8603.0,2012/2013,,
1005,8603.0,2013/2014,,
1006,8603.0,2014/2015,,
1007,8603.0,2015/2016,74.51818181818182,77.0
1008,8611.0,2008/2009,,
1009,8611.0,2009/2010,,
1010,8611.0,2010/2011,,
1011,8611.0,2011/2012,,
1012,8611.0,2012/2013,,
1013,8611.0,2013/2014,,
1014,8611.0,2014/2015,,
1015,8611.0,2015/2016,68.94615384615385,66.53846153846153
1016,10167.0,2008/2009,,
1017,10167.0,2009/2010,,
1018,10167.0,2010/2011,73.475,74.875
1019,10167.0,2011/2012,73.95,71.5
1020,10167.0,2012/2013,,
1021,10167.0,2013/2014,,
1022,10167.0,2014/2015,70.96666666666667,77.0
1023,10167.0,2015/2016,,
1024,8121.0,2008/2009,,
1025,8121.0,2009/2010,,
1026,8121.0,2010/2011,,
1027,8121.0,2011/2012,,
1028,8121.0,2012/2013,,
1029,8121.0,2013/2014,,
1030,8121.0,2014/2015,,
1031,8121.0,2015/2016,69.93076923076923,69.6923076923077
1032,8634.0,2008/2009,83.26829268292683,81.41176470588235
1033,8634.0,2009/2010,83.70560747663552,84.0
1034,8634.0,2010/2011,82.85833333333333,84.0
1035,8634.0,2011/2012,85.37142857142857,83.14285714285714
1036,8634.0,2012/2013,,
1037,8634.0,2013/2014,85.7,83.0
1038,8634.0,2014/2015,84.02777777777777,82.27777777777777
1039,8634.0,2015/2016,85.37647058823529,82.76470588235294
1040,8633.0,2008/2009,81.76582278481013,91.0
1041,8633.0,2009/2010,82.67857142857143,90.0
1042,8633.0,2010/2011,83.42,86.0
1043,8633.0,2011/2012,84.58,89.0
1044,8633.0,2012/2013,,
1045,8633.0,2013/2014,84.5,84.0
1046,8633.0,2014/2015,84.16923076923077,83.42307692307692
1047,8633.0,2015/2016,84.675,82.0
1048,10172.0,2008/2009,,
1049,10172.0,2009/2010,,
1050,10172.0,2010/2011,,
1051,10172.0,2011/2012,72.3,74.57142857142857
1052,10172.0,2012/2013,74.43333333333334,80.66666666666667
1053,10172.0,2013/2014,,
1054,10172.0,2014/2015,74.07692307692308,75.92307692307692
1055,10172.0,2015/2016,,
1056,8636.0,2008/2009,82.03370786516854,85.77777777777777
1057,8636.0,2009/2010,83.1125,89.0
1058,8636.0,2010/2011,81.43333333333334,84.5
1059,8636.0,2011/2012,81.48,84.0
1060,8636.0,2012/2013,,
1061,8636.0,2013/2014,,
1062,8636.0,2014/2015,76.49375,83.375
1063,8636.0,2015/2016,78.73076923076923,83.0
1064,8639.0,2008/2009,,
1065,8639.0,2009/2010,,
1066,8639.0,2010/2011,,
1067,8639.0,2011/2012,,
1068,8639.0,2012/2013,,
1069,8639.0,2013/2014,,
1070,8639.0,2014/2015,73.34166666666667,81.0
1071,8639.0,2015/2016,74.50909090909092,78.27272727272727
1072,8640.0,2008/2009,,
1073,8640.0,2009/2010,,
1074,8640.0,2010/2011,,
1075,8640.0,2011/2012,75.6,77.0
1076,8640.0,2012/2013,,
1077,8640.0,2013/2014,,
1078,8640.0,2014/2015,,
1079,8640.0,2015/2016,76.45,78.0
1080,8650.0,2008/2009,81.33888888888889,84.0
1081,8650.0,2009/2010,82.02222222222223,84.0
1082,8650.0,2010/2011,79.3,85.0
1083,8650.0,2011/2012,79.6875,85.0
1084,8650.0,2012/2013,79.34545454545454,79.45454545454545
1085,8650.0,2013/2014,79.04444444444445,81.0
1086,8650.0,2014/2015,78.48235294117647,79.47058823529412
1087,8650.0,2015/2016,78.29444444444445,77.44444444444444
1088,10189.0,2008/2009,78.8,77.75
1089,10189.0,2009/2010,75.65,84.0
1090,10189.0,2010/2011,76.05714285714286,86.0
1091,10189.0,2011/2012,77.7,72.5
1092,10189.0,2012/2013,,
1093,10189.0,2013/2014,,
1094,10189.0,2014/2015,76.18181818181819,71.36363636363636
1095,10189.0,2015/2016,77.26666666666667,82.0
1096,8654.0,2008/2009,74.56852791878173,80.0
1097,8654.0,2009/2010,73.27857142857142,81.0
1098,8654.0,2010/2011,72.82307692307693,77.3076923076923
1099,8654.0,2011/2012,,
1100,8654.0,2012/2013,72.4,72.0
1101,8654.0,2013/2014,73.10526315789474,74.15789473684211
1102,8654.0,2014/2015,73.575,77.0
1103,8654.0,2015/2016,76.04651162790698,76.61538461538461
1104,8655.0,2008/2009,75.16666666666667,76.71428571428571
1105,8655.0,2009/2010,74.54444444444445,77.0
1106,8655.0,2010/2011,75.3,79.0
1107,8655.0,2011/2012,73.12,76.7
1108,8655.0,2012/2013,,
1109,8655.0,2013/2014,,
1110,8655.0,2014/2015,,
1111,8655.0,2015/2016,,
1112,10194.0,2008/2009,70.38888888888889,74.33333333333333
1113,10194.0,2009/2010,73.2,74.0
1114,10194.0,2010/2011,74.77777777777777,75.0
1115,10194.0,2011/2012,75.2625,75.5
1116,10194.0,2012/2013,74.88,79.0
1117,10194.0,2013/2014,74.21428571428571,78.92857142857143
1118,10194.0,2014/2015,74.31111111111112,80.5
1119,10194.0,2015/2016,76.35454545454546,76.0909090909091
1120,8659.0,2008/2009,70.27222222222223,75.44444444444444
1121,8659.0,2009/2010,,
1122,8659.0,2010/2011,72.84057971014492,74.71428571428571
1123,8659.0,2011/2012,72.84126984126983,77.46153846153847
1124,8659.0,2012/2013,72.81428571428572,77.28571428571429
1125,8659.0,2013/2014,73.5764705882353,75.88235294117646
1126,8659.0,2014/2015,73.33636363636364,76.63636363636364
1127,8659.0,2015/2016,74.49545454545455,75.18181818181819
1128,8658.0,2008/2009,,
1129,8658.0,2009/2010,76.97142857142858,79.0
1130,8658.0,2010/2011,75.65,80.0
1131,8658.0,2011/2012,,
1132,8658.0,2012/2013,,
1133,8658.0,2013/2014,,
1134,8658.0,2014/2015,,
1135,8658.0,2015/2016,,
1136,8661.0,2008/2009,74.4,75.6
1137,8661.0,2009/2010,75.35955056179775,78.0
1138,8661.0,2010/2011,74.02631578947368,78.0
1139,8661.0,2011/2012,71.6,77.0
1140,8661.0,2012/2013,,
1141,8661.0,2013/2014,,
1142,8661.0,2014/2015,,
1143,8661.0,2015/2016,,
1144,8152.0,2008/2009,,
1145,8152.0,2009/2010,,
1146,8152.0,2010/2011,69.9,70.6
1147,8152.0,2011/2012,,
1148,8152.0,2012/2013,,
1149,8152.0,2013/2014,,
1150,8152.0,2014/2015,,
1151,8152.0,2015/2016,,
1152,8667.0,2008/2009,71.98333333333333,74.16666666666667
1153,8667.0,2009/2010,70.1923076923077,70.76923076923077
1154,8667.0,2010/2011,,
1155,8667.0,2011/2012,,
1156,8667.0,2012/2013,,
1157,8667.0,2013/2014,71.675,71.25
1158,8667.0,2014/2015,72.60555555555555,71.11111111111111
1159,8667.0,2015/2016,,
1160,8668.0,2008/2009,77.65714285714286,84.0
1161,8668.0,2009/2010,78.3,82.0
1162,8668.0,2010/2011,77.51,81.0
1163,8668.0,2011/2012,76.52,80.0
1164,8668.0,2012/2013,77.32222222222222,81.0
1165,8668.0,2013/2014,77.64375,81.0
1166,8668.0,2014/2015,77.95555555555555,79.5
1167,8668.0,2015/2016,78.07894736842105,77.47368421052632
1168,10205.0,2008/2009,78.4,83.0
1169,10205.0,2009/2010,78.1,84.0
1170,10205.0,2010/2011,77.98333333333333,83.0
1171,10205.0,2011/2012,76.2,81.66666666666667
1172,10205.0,2012/2013,,
1173,10205.0,2013/2014,,
1174,10205.0,2014/2015,75.04545454545455,79.0
1175,10205.0,2015/2016,78.01818181818182,78.27272727272727
1176,8674.0,2008/2009,,
1177,8674.0,2009/2010,,
1178,8674.0,2010/2011,,
1179,8674.0,2011/2012,,
1180,8674.0,2012/2013,,
1181,8674.0,2013/2014,,
1182,8674.0,2014/2015,,
1183,8674.0,2015/2016,70.45714285714286,74.0
1184,8165.0,2008/2009,,
1185,8165.0,2009/2010,71.1,74.0
1186,8165.0,2010/2011,70.88,76.0
1187,8165.0,2011/2012,73.03333333333333,76.0
1188,8165.0,2012/2013,,
1189,8165.0,2013/2014,,
1190,8165.0,2014/2015,,
1191,8165.0,2015/2016,,
1192,8678.0,2008/2009,,
1193,8678.0,2009/2010,,
1194,8678.0,2010/2011,,
1195,8678.0,2011/2012,,
1196,8678.0,2012/2013,,
1197,8678.0,2013/2014,,
1198,8678.0,2014/2015,,
1199,8678.0,2015/2016,71.94117647058823,75.47058823529412
1200,10217.0,2008/2009,,
1201,10217.0,2009/2010,,
1202,10217.0,2010/2011,,
1203,10217.0,2011/2012,,
1204,10217.0,2012/2013,,
1205,10217.0,2013/2014,,
1206,10217.0,2014/2015,,
1207,10217.0,2015/2016,69.4,71.0
1208,10218.0,2008/2009,,
1209,10218.0,2009/2010,,
1210,10218.0,2010/2011,,
1211,10218.0,2011/2012,,
1212,10218.0,2012/2013,,
1213,10218.0,2013/2014,,
1214,10218.0,2014/2015,,
1215,10218.0,2015/2016,67.17333333333333,64.53333333333333
1216,8686.0,2008/2009,80.775,77.5
1217,8686.0,2009/2010,80.1625,73.625
1218,8686.0,2010/2011,79.61428571428571,76.14285714285714
1219,8686.0,2011/2012,76.83636363636364,82.0
1220,8686.0,2012/2013,,
1221,8686.0,2013/2014,,
1222,8686.0,2014/2015,78.4,77.58823529411765
1223,8686.0,2015/2016,79.56428571428572,78.0
1224,8689.0,2008/2009,,
1225,8689.0,2009/2010,,
1226,8689.0,2010/2011,,
1227,8689.0,2011/2012,,
1228,8689.0,2012/2013,,
1229,8689.0,2013/2014,,
1230,8689.0,2014/2015,70.14388489208633,71.0
1231,8689.0,2015/2016,71.38888888888889,76.0
1232,8178.0,2008/2009,78.075,85.0
1233,8178.0,2009/2010,77.44,84.0
1234,8178.0,2010/2011,78.1,81.57142857142857
1235,8178.0,2011/2012,77.28333333333333,78.0
1236,8178.0,2012/2013,,
1237,8178.0,2013/2014,,
1238,8178.0,2014/2015,76.71666666666667,82.0
1239,8178.0,2015/2016,77.89166666666667,83.0
1240,8177.0,2008/2009,75.25,79.0
1241,8177.0,2009/2010,73.36666666666666,81.0
1242,8177.0,2010/2011,,
1243,8177.0,2011/2012,73.2,76.0
1244,8177.0,2012/2013,,
1245,8177.0,2013/2014,,
1246,8177.0,2014/2015,73.52857142857142,74.64285714285714
1247,8177.0,2015/2016,75.15625,74.125
1248,10228.0,2008/2009,,
1249,10228.0,2009/2010,,
1250,10228.0,2010/2011,,
1251,10228.0,2011/2012,,
1252,10228.0,2012/2013,,
1253,10228.0,2013/2014,,
1254,10228.0,2014/2015,,
1255,10228.0,2015/2016,69.94017094017094,74.0
1256,10229.0,2008/2009,,
1257,10229.0,2009/2010,,
1258,10229.0,2010/2011,,
1259,10229.0,2011/2012,,
1260,10229.0,2012/2013,,
1261,10229.0,2013/2014,,
1262,10229.0,2014/2015,,
1263,10229.0,2015/2016,71.08,68.0
1264,8690.0,2008/2009,68.10526315789474,64.5
1265,8690.0,2009/2010,,
1266,8690.0,2010/2011,,
1267,8690.0,2011/2012,,
1268,8690.0,2012/2013,,
1269,8690.0,2013/2014,,
1270,8690.0,2014/2015,,
1271,8690.0,2015/2016,,
1272,4087.0,2008/2009,,
1273,4087.0,2009/2010,,
1274,4087.0,2010/2011,,
1275,4087.0,2011/2012,,
1276,4087.0,2012/2013,,
1277,4087.0,2013/2014,,
1278,4087.0,2014/2015,68.91919191919192,67.8
1279,4087.0,2015/2016,,
1280,8696.0,2008/2009,72.15,79.0
1281,8696.0,2009/2010,72.46666666666667,73.66666666666667
1282,8696.0,2010/2011,73.05,75.0
1283,8696.0,2011/2012,71.025,76.0
1284,8696.0,2012/2013,,
1285,8696.0,2013/2014,,
1286,8696.0,2014/2015,,
1287,8696.0,2015/2016,,
1288,8697.0,2008/2009,78.3625,81.0
1289,8697.0,2009/2010,78.225,83.0
1290,8697.0,2010/2011,75.78333333333333,79.66666666666667
1291,8697.0,2011/2012,74.12,83.0
1292,8697.0,2012/2013,,
1293,8697.0,2013/2014,,
1294,8697.0,2014/2015,72.34615384615384,70.84615384615384
1295,8697.0,2015/2016,,75.0
1296,10235.0,2008/2009,,
1297,10235.0,2009/2010,,
1298,10235.0,2010/2011,,
1299,10235.0,2011/2012,69.4,68.0
1300,10235.0,2012/2013,,
1301,10235.0,2013/2014,,
1302,10235.0,2014/2015,,
1303,10235.0,2015/2016,74.45333333333333,78.0
1304,8191.0,2008/2009,,
1305,8191.0,2009/2010,73.09302325581395,76.0
1306,8191.0,2010/2011,,
1307,8191.0,2011/2012,,
1308,8191.0,2012/2013,,
1309,8191.0,2013/2014,,
1310,8191.0,2014/2015,70.53157894736842,72.0
1311,8191.0,2015/2016,,
