,match_id,shots_on_first_half,shots_on_second_half,goals_first_half,T,id_x,country_id,season,stage,date,is_home_team,curr_buildUpPlaySpeed,rival_buildUpPlaySpeed,curr_buildUpPlaySpeedClass,rival_buildUpPlaySpeedClass,curr_buildUpPlayDribblingClass,rival_buildUpPlayDribblingClass,curr_buildUpPlayPassing,rival_buildUpPlayPassing,curr_buildUpPlayPassingClass,rival_buildUpPlayPassingClass,curr_buildUpPlayPositioningClass,rival_buildUpPlayPositioningClass,curr_chanceCreationPassing,rival_chanceCreationPassing,curr_chanceCreationPassingClass,rival_chanceCreationPassingClass,curr_chanceCreationCrossing,rival_chanceCreationCrossing,curr_chanceCreationCrossingClass,rival_chanceCreationCrossingClass,curr_chanceCreationShooting,rival_chanceCreationShooting,curr_chanceCreationShootingClass,rival_chanceCreationShootingClass,curr_chanceCreationPositioningClass,rival_chanceCreationPositioningClass,curr_defencePressure,rival_defencePressure,curr_defencePressureClass,rival_defencePressureClass,curr_defenceAggression,rival_defenceAggression,curr_defenceAggressionClass,rival_defenceAggressionClass,curr_defenceTeamWidth,rival_defenceTeamWidth,curr_defenceTeamWidthClass,rival_defenceTeamWidthClass,curr_defenceDefenderLineClass,rival_defenceDefenderLineClass,curr_field players rating,rival_field players rating,curr_gk rating,rival_gk rating,draw_bets,curr_bets,rival_bets,curr_team_api_id,rival_team_api_id,curr_shots_1,rival_shots_1,month,team_long_name,id_y,country_name,cards,fouls
10,3311.0,7.0,6.0,1.0,True,3311.0,1729.0,2012/2013,15.0,2012-12-01,True,39,47,Balanced,Balanced,Little,Little,44,38,Mixed,Mixed,Organised,Organised,42,52,Normal,Normal,34,56,Normal,Normal,54,58,Normal,Normal,Organised,Free Form,59,57,Medium,Medium,52,63,Press,Press,61,44,Normal,Normal,Cover,Cover,79.7,73.6,83.0,65.0,4.475555555555555,1.4133333333333333,7.699999999999999,8650.0,8466.0,7.0,1.0,12,Liverpool,1729,England,2,23
11,3311.0,1.0,4.0,0.0,False,3311.0,1729.0,2012/2013,15.0,2012-12-01,False,47,39,Balanced,Balanced,Little,Little,38,44,Mixed,Mixed,Organised,Organised,52,42,Normal,Normal,56,34,Normal,Normal,58,54,Normal,Normal,Free Form,Organised,57,59,Medium,Medium,63,52,Press,Press,44,61,Normal,Normal,Cover,Cover,73.6,79.7,65.0,83.0,4.475555555555555,7.699999999999999,1.4133333333333333,8466.0,8650.0,1.0,7.0,12,Southampton,1729,England,2,23
12,3375.0,6.0,2.0,0.0,True,3375.0,1729.0,2012/2013,20.0,2012-12-30,False,39,58,Balanced,Balanced,Little,Little,44,54,Mixed,Mixed,Organised,Organised,42,53,Normal,Normal,34,39,Normal,Normal,54,54,Normal,Normal,Organised,Organised,59,49,Medium,Medium,52,47,Press,Press,61,44,Normal,Normal,Cover,Cover,79.7,73.95,83.0,83.0,3.4833333333333334,1.9288888888888889,3.927777777777778,8650.0,10172.0,6.0,3.0,12,Liverpool,1729,England,3,20
13,3375.0,3.0,4.0,0.0,False,3375.0,1729.0,2012/2013,20.0,2012-12-30,True,58,39,Balanced,Balanced,Little,Little,54,44,Mixed,Mixed,Organised,Organised,53,42,Normal,Normal,39,34,Normal,Normal,54,54,Normal,Normal,Organised,Organised,49,59,Medium,Medium,47,52,Press,Press,44,61,Normal,Normal,Cover,Cover,73.95,79.7,83.0,83.0,3.4833333333333334,3.927777777777778,1.9288888888888889,10172.0,8650.0,3.0,6.0,12,Queens Park Rangers,1729,England,3,20
14,3712.0,7.0,4.0,1.0,True,3712.0,1729.0,2013/2014,17.0,2013-12-21,True,39,60,Balanced,Balanced,Little,Little,44,69,Mixed,Long,Organised,Organised,42,54,Normal,Normal,34,59,Normal,Normal,54,62,Normal,Normal,Organised,Organised,59,47,Medium,Medium,52,43,Press,Press,61,56,Normal,Normal,Cover,Cover,78.86666666666666,72.54285714285714,81.0,73.0,6.392857142857143,1.2114285714285715,14.428571428571429,8650.0,8344.0,7.0,2.0,12,Liverpool,1729,England,2,23
15,3712.0,2.0,4.0,0.0,False,3712.0,1729.0,2013/2014,17.0,2013-12-21,False,60,39,Balanced,Balanced,Little,Little,69,44,Long,Mixed,Organised,Organised,54,42,Normal,Normal,59,34,Normal,Normal,62,54,Normal,Normal,Organised,Organised,47,59,Medium,Medium,43,52,Press,Press,56,61,Normal,Normal,Cover,Cover,72.54285714285714,78.86666666666666,73.0,81.0,6.392857142857143,14.428571428571429,1.2114285714285715,8344.0,8650.0,2.0,7.0,12,Cardiff City,1729,England,2,23
16,3922.0,6.0,12.0,0.0,True,3922.0,1729.0,2013/2014,36.0,2014-04-27,True,39,46,Balanced,Balanced,Little,Little,44,41,Mixed,Mixed,Organised,Organised,42,46,Normal,Normal,34,61,Normal,Normal,54,63,Normal,Normal,Organised,Organised,59,42,Medium,Medium,52,43,Press,Press,61,46,Normal,Normal,Cover,Cover,78.86666666666666,81.25555555555556,81.0,83.44444444444444,3.892857142857143,1.662857142857143,5.085714285714286,8650.0,8455.0,6.0,4.0,4,Liverpool,1729,England,4,17
17,3922.0,4.0,3.0,0.0,False,3922.0,1729.0,2013/2014,36.0,2014-04-27,False,46,39,Balanced,Balanced,Little,Little,41,44,Mixed,Mixed,Organised,Organised,46,42,Normal,Normal,61,34,Normal,Normal,63,54,Normal,Normal,Organised,Organised,42,59,Medium,Medium,43,52,Press,Press,46,61,Normal,Normal,Cover,Cover,81.25555555555556,78.86666666666666,83.44444444444444,81.0,3.892857142857143,5.085714285714286,1.662857142857143,8455.0,8650.0,4.0,6.0,4,Chelsea,1729,England,4,17
18,3843.0,1.0,6.0,1.0,True,3843.0,1729.0,2013/2014,29.0,2014-03-26,True,39,57,Balanced,Balanced,Little,Little,44,66,Mixed,Mixed,Organised,Organised,42,56,Normal,Normal,34,31,Normal,Little,54,72,Normal,Lots,Organised,Organised,59,47,Medium,Medium,52,52,Press,Press,61,49,Normal,Normal,Cover,Cover,78.86666666666666,73.54,81.0,72.2,7.3999999999999995,1.1728571428571428,15.928571428571429,8650.0,8472.0,1.0,2.0,3,Liverpool,1729,England,2,20
19,3843.0,2.0,3.0,0.0,False,3843.0,1729.0,2013/2014,29.0,2014-03-26,False,57,39,Balanced,Balanced,Little,Little,66,44,Mixed,Mixed,Organised,Organised,56,42,Normal,Normal,31,34,Little,Normal,72,54,Lots,Normal,Organised,Organised,47,59,Medium,Medium,52,52,Press,Press,49,61,Normal,Normal,Cover,Cover,73.54,78.86666666666666,72.2,81.0,7.3999999999999995,15.928571428571429,1.1728571428571428,8472.0,8650.0,2.0,1.0,3,Sunderland,1729,England,2,20
20,3870.0,4.0,2.0,0.0,True,3870.0,1729.0,2013/2014,31.0,2014-03-22,False,39,60,Balanced,Balanced,Little,Little,44,69,Mixed,Long,Organised,Organised,42,54,Normal,Normal,34,59,Normal,Normal,54,62,Normal,Normal,Organised,Organised,59,47,Medium,Medium,52,43,Press,Press,61,56,Normal,Normal,Cover,Cover,78.86666666666666,72.54285714285714,81.0,73.0,4.821428571428571,1.3914285714285715,8.071428571428571,8650.0,8344.0,4.0,2.0,3,Liverpool,1729,England,5,25
21,3870.0,2.0,1.0,1.0,False,3870.0,1729.0,2013/2014,31.0,2014-03-22,True,60,39,Balanced,Balanced,Little,Little,69,44,Long,Mixed,Organised,Organised,54,42,Normal,Normal,59,34,Normal,Normal,62,54,Normal,Normal,Organised,Organised,47,59,Medium,Medium,43,52,Press,Press,56,61,Normal,Normal,Cover,Cover,72.54285714285714,78.86666666666666,73.0,81.0,4.821428571428571,8.071428571428571,1.3914285714285715,8344.0,8650.0,2.0,4.0,3,Cardiff City,1729,England,5,25
22,3816.0,3.0,3.0,0.0,True,3816.0,1729.0,2013/2014,26.0,2014-02-12,False,39,52,Balanced,Balanced,Little,Little,44,49,Mixed,Mixed,Organised,Organised,42,49,Normal,Normal,34,56,Normal,Normal,54,59,Normal,Normal,Organised,Organised,59,39,Medium,Medium,52,39,Press,Press,61,57,Normal,Normal,Cover,Cover,78.86666666666666,74.3,81.0,76.6,4.582857142857143,1.4271428571428568,7.25,8650.0,9879.0,3.0,2.0,2,Liverpool,1729,England,7,15
23,3816.0,2.0,3.0,1.0,False,3816.0,1729.0,2013/2014,26.0,2014-02-12,True,52,39,Balanced,Balanced,Little,Little,49,44,Mixed,Mixed,Organised,Organised,49,42,Normal,Normal,56,34,Normal,Normal,59,54,Normal,Normal,Organised,Organised,39,59,Medium,Medium,39,52,Press,Press,57,61,Normal,Normal,Cover,Cover,74.3,78.86666666666666,76.6,81.0,4.582857142857143,7.25,1.4271428571428568,9879.0,8650.0,2.0,3.0,2,Fulham,1729,England,7,15
24,3916.0,2.0,2.0,0.0,True,3916.0,1729.0,2013/2014,35.0,2014-04-20,False,39,70,Balanced,Fast,Little,Little,44,70,Mixed,Long,Organised,Organised,42,56,Normal,Normal,34,67,Normal,Lots,54,48,Normal,Normal,Organised,Organised,59,40,Medium,Medium,52,43,Press,Press,61,53,Normal,Normal,Cover,Cover,78.86666666666666,73.65714285714286,81.0,79.0,5.035714285714286,1.3577142857142859,7.928571428571429,8650.0,9850.0,2.0,4.0,4,Liverpool,1729,England,5,27
25,3916.0,4.0,3.0,0.0,False,3916.0,1729.0,2013/2014,35.0,2014-04-20,True,70,39,Fast,Balanced,Little,Little,70,44,Long,Mixed,Organised,Organised,56,42,Normal,Normal,67,34,Lots,Normal,48,54,Normal,Normal,Organised,Organised,40,59,Medium,Medium,43,52,Press,Press,53,61,Normal,Normal,Cover,Cover,73.65714285714286,78.86666666666666,79.0,81.0,5.035714285714286,7.928571428571429,1.3577142857142859,9850.0,8650.0,4.0,2.0,4,Norwich City,1729,England,5,27
26,4288.0,3.0,10.0,3.0,True,4288.0,1729.0,2014/2015,34.0,2015-04-25,False,71,55,Fast,Balanced,Normal,Normal,32,51,Short,Mixed,Organised,Organised,34,53,Normal,Normal,41,53,Normal,Normal,61,57,Normal,Normal,Organised,Organised,51,41,Medium,Medium,48,40,Press,Press,62,49,Normal,Normal,Cover,Cover,78.32,73.24444444444444,80.0,75.33333333333333,3.4916666666666667,1.9666666666666668,4.033333333333334,8650.0,8659.0,3.0,0.0,4,Liverpool,1729,England,1,24
27,4288.0,0.0,4.0,2.0,False,4288.0,1729.0,2014/2015,34.0,2015-04-25,True,55,71,Balanced,Fast,Normal,Normal,51,32,Mixed,Short,Organised,Organised,53,34,Normal,Normal,53,41,Normal,Normal,57,61,Normal,Normal,Organised,Organised,41,51,Medium,Medium,40,48,Press,Press,49,62,Normal,Normal,Cover,Cover,73.24444444444444,78.32,75.33333333333333,80.0,3.4916666666666667,4.033333333333334,1.9666666666666668,8659.0,8650.0,0.0,3.0,4,West Bromwich Albion,1729,England,1,24
28,4274.0,5.0,7.0,0.0,True,4274.0,1729.0,2014/2015,33.0,2015-04-28,False,71,56,Fast,Balanced,Normal,Normal,32,51,Short,Mixed,Organised,Organised,34,54,Normal,Normal,41,60,Normal,Normal,61,48,Normal,Normal,Organised,Organised,51,38,Medium,Medium,48,37,Press,Press,62,46,Normal,Normal,Cover,Cover,78.32,72.53333333333333,80.0,71.0,3.3833333333333333,2.0083333333333333,3.9883333333333333,8650.0,8667.0,5.0,4.0,4,Liverpool,1729,England,2,20
29,4274.0,4.0,1.0,0.0,False,4274.0,1729.0,2014/2015,33.0,2015-04-28,True,56,71,Balanced,Fast,Normal,Normal,51,32,Mixed,Short,Organised,Organised,54,34,Normal,Normal,60,41,Normal,Normal,48,61,Normal,Normal,Organised,Organised,38,51,Medium,Medium,37,48,Press,Press,46,62,Normal,Normal,Cover,Cover,72.53333333333333,78.32,71.0,80.0,3.3833333333333333,3.9883333333333333,2.0083333333333333,8667.0,8650.0,4.0,5.0,4,Hull City,1729,England,2,20
30,4214.0,6.0,5.0,1.0,True,4214.0,1729.0,2014/2015,28.0,2015-03-04,True,71,48,Fast,Balanced,Normal,Little,32,74,Short,Long,Organised,Organised,34,72,Normal,Risky,41,59,Normal,Normal,61,58,Normal,Normal,Organised,Organised,51,54,Medium,Medium,48,57,Press,Press,62,58,Normal,Normal,Cover,Cover,78.32,70.56,80.0,72.0,4.9383333333333335,1.3583333333333334,9.058333333333334,8650.0,8191.0,6.0,2.0,3,Liverpool,1729,England,1,22
31,4214.0,2.0,2.0,1.0,False,4214.0,1729.0,2014/2015,28.0,2015-03-04,False,48,71,Balanced,Fast,Little,Normal,74,32,Long,Short,Organised,Organised,72,34,Risky,Normal,59,41,Normal,Normal,58,61,Normal,Normal,Organised,Organised,54,51,Medium,Medium,57,48,Press,Press,58,62,Normal,Normal,Cover,Cover,70.56,78.32,72.0,80.0,4.9383333333333335,9.058333333333334,1.3583333333333334,8191.0,8650.0,2.0,6.0,3,Burnley,1729,England,1,22
32,4333.0,1.0,5.0,0.0,True,4333.0,1729.0,2014/2015,4.0,2014-09-13,True,71,66,Fast,Balanced,Normal,Little,32,72,Short,Long,Organised,Organised,34,63,Normal,Normal,41,48,Normal,Normal,61,56,Normal,Normal,Organised,Organised,51,39,Medium,Medium,48,42,Press,Press,62,52,Normal,Normal,Cover,Cover,78.32,73.9,80.0,78.0,5.528571428571429,1.294285714285714,10.714285714285714,8650.0,10252.0,1.0,2.0,9,Liverpool,1729,England,3,19
33,4333.0,2.0,0.0,2.0,False,4333.0,1729.0,2014/2015,4.0,2014-09-13,False,66,71,Balanced,Fast,Little,Normal,72,32,Long,Short,Organised,Organised,63,34,Normal,Normal,48,41,Normal,Normal,56,61,Normal,Normal,Organised,Organised,39,51,Medium,Medium,42,48,Press,Press,52,62,Normal,Normal,Cover,Cover,73.9,78.32,78.0,80.0,5.528571428571429,10.714285714285714,1.294285714285714,10252.0,8650.0,2.0,1.0,9,Aston Villa,1729,England,3,19
34,4163.0,6.0,4.0,1.0,True,4163.0,1729.0,2014/2015,23.0,2015-01-31,True,71,72,Fast,Fast,Normal,Normal,32,73,Short,Long,Organised,Organised,34,68,Normal,Risky,41,71,Normal,Lots,61,32,Normal,Little,Organised,Organised,51,30,Medium,Deep,48,34,Press,Press,62,41,Normal,Normal,Cover,Cover,78.32,73.8,80.0,77.0,3.8333333333333335,1.6733333333333331,5.2749999999999995,8650.0,8654.0,6.0,3.0,1,Liverpool,1729,England,2,27
35,4163.0,3.0,1.0,1.0,False,4163.0,1729.0,2014/2015,23.0,2015-01-31,False,72,71,Fast,Fast,Normal,Normal,73,32,Long,Short,Organised,Organised,68,34,Risky,Normal,71,41,Lots,Normal,32,61,Little,Normal,Organised,Organised,30,51,Deep,Medium,34,48,Press,Press,41,62,Normal,Normal,Cover,Cover,73.8,78.32,77.0,80.0,3.8333333333333335,5.2749999999999995,1.6733333333333331,8654.0,8650.0,3.0,6.0,1,West Ham United,1729,England,2,27
36,4693.0,4.0,5.0,1.0,True,4693.0,1729.0,2015/2016,37.0,2016-05-08,True,66,61,Balanced,Balanced,Normal,Little,45,52,Mixed,Mixed,Organised,Organised,34,54,Normal,Normal,34,42,Normal,Normal,46,45,Normal,Normal,Organised,Free Form,51,38,Medium,Medium,52,52,Press,Press,61,45,Normal,Normal,Cover,Cover,76.75714285714285,74.325,77.28571428571429,76.0,4.383333333333334,1.4783333333333333,7.008333333333333,8650.0,9817.0,4.0,1.0,5,Liverpool,1729,England,3,25
37,4693.0,1.0,2.0,0.0,False,4693.0,1729.0,2015/2016,37.0,2016-05-08,False,61,66,Balanced,Balanced,Little,Normal,52,45,Mixed,Mixed,Organised,Organised,54,34,Normal,Normal,42,34,Normal,Normal,45,46,Normal,Normal,Free Form,Organised,38,51,Medium,Medium,52,52,Press,Press,45,61,Normal,Normal,Cover,Cover,74.325,76.75714285714285,76.0,77.28571428571429,4.383333333333334,7.008333333333333,1.4783333333333333,9817.0,8650.0,1.0,4.0,5,Watford,1729,England,3,25
38,4562.0,3.0,3.0,2.0,True,4562.0,1729.0,2015/2016,25.0,2016-02-06,True,66,43,Balanced,Balanced,Normal,Normal,45,51,Mixed,Mixed,Organised,Organised,34,59,Normal,Normal,34,50,Normal,Normal,46,55,Normal,Normal,Organised,Organised,51,47,Medium,Medium,52,45,Press,Press,61,49,Normal,Normal,Cover,Cover,76.75714285714285,75.14285714285714,77.28571428571429,74.85714285714286,4.4350000000000005,1.4266666666666665,7.966666666666666,8650.0,8472.0,3.0,0.0,2,Liverpool,1729,England,2,17
39,4562.0,0.0,1.0,0.0,False,4562.0,1729.0,2015/2016,25.0,2016-02-06,False,43,66,Balanced,Balanced,Normal,Normal,51,45,Mixed,Mixed,Organised,Organised,59,34,Normal,Normal,50,34,Normal,Normal,55,46,Normal,Normal,Organised,Organised,47,51,Medium,Medium,45,52,Press,Press,49,61,Normal,Normal,Cover,Cover,75.14285714285714,76.75714285714285,74.85714285714286,77.28571428571429,4.4350000000000005,7.966666666666666,1.4266666666666665,8472.0,8650.0,0.0,3.0,2,Sunderland,1729,England,2,17
40,4482.0,12.0,1.0,0.0,True,4482.0,1729.0,2015/2016,18.0,2015-12-26,True,66,63,Balanced,Balanced,Normal,Normal,45,60,Mixed,Mixed,Organised,Organised,34,47,Normal,Normal,34,64,Normal,Normal,46,46,Normal,Normal,Organised,Organised,51,58,Medium,Medium,52,65,Press,Press,61,55,Normal,Normal,Cover,Cover,76.75714285714285,74.1,77.28571428571429,76.0,3.6666666666666665,1.9283333333333335,3.8166666666666664,8650.0,8197.0,12.0,1.0,12,Liverpool,1729,England,3,20
41,4482.0,1.0,2.0,0.0,False,4482.0,1729.0,2015/2016,18.0,2015-12-26,False,63,66,Balanced,Balanced,Normal,Normal,60,45,Mixed,Mixed,Organised,Organised,47,34,Normal,Normal,64,34,Normal,Normal,46,46,Normal,Normal,Organised,Organised,58,51,Medium,Medium,65,52,Press,Press,55,61,Normal,Normal,Cover,Cover,74.1,76.75714285714285,76.0,77.28571428571429,3.6666666666666665,3.8166666666666664,1.9283333333333335,8197.0,8650.0,1.0,12.0,12,Leicester City,1729,England,3,20
42,4673.0,1.0,6.0,2.0,True,4673.0,1729.0,2015/2016,35.0,2016-04-23,True,66,58,Balanced,Balanced,Normal,Normal,45,49,Mixed,Mixed,Organised,Organised,34,47,Normal,Normal,34,54,Normal,Normal,46,46,Normal,Normal,Organised,Organised,51,41,Medium,Medium,52,39,Press,Press,61,51,Normal,Normal,Cover,Cover,76.75714285714285,75.8,77.28571428571429,68.66666666666667,4.271666666666667,1.5566666666666666,5.891666666666667,8650.0,10261.0,1.0,0.0,4,Liverpool,1729,England,2,25
43,4673.0,0.0,1.0,1.0,False,4673.0,1729.0,2015/2016,35.0,2016-04-23,False,58,66,Balanced,Balanced,Normal,Normal,49,45,Mixed,Mixed,Organised,Organised,47,34,Normal,Normal,54,34,Normal,Normal,46,46,Normal,Normal,Organised,Organised,41,51,Medium,Medium,39,52,Press,Press,51,61,Normal,Normal,Cover,Cover,75.8,76.75714285714285,68.66666666666667,77.28571428571429,4.271666666666667,5.891666666666667,1.5566666666666666,10261.0,8650.0,0.0,1.0,4,Newcastle United,1729,England,2,25
44,4708.0,3.0,0.0,0.0,True,4708.0,1729.0,2015/2016,38.0,2016-05-15,False,66,62,Balanced,Balanced,Normal,Little,45,51,Mixed,Mixed,Organised,Organised,34,53,Normal,Normal,34,50,Normal,Normal,46,60,Normal,Normal,Organised,Organised,51,41,Medium,Medium,52,40,Press,Press,61,49,Normal,Normal,Cover,Cover,76.75714285714285,74.41428571428571,77.28571428571429,76.0,3.466666666666667,2.891666666666667,2.405,8650.0,8659.0,3.0,1.0,5,Liverpool,1729,England,4,25
45,4708.0,1.0,4.0,0.0,False,4708.0,1729.0,2015/2016,38.0,2016-05-15,True,62,66,Balanced,Balanced,Little,Normal,51,45,Mixed,Mixed,Organised,Organised,53,34,Normal,Normal,50,34,Normal,Normal,60,46,Normal,Normal,Organised,Organised,41,51,Medium,Medium,40,52,Press,Press,49,61,Normal,Normal,Cover,Cover,74.41428571428571,76.75714285714285,76.0,77.28571428571429,3.466666666666667,2.405,2.891666666666667,8659.0,8650.0,1.0,3.0,5,West Bromwich Albion,1729,England,4,25
46,4495.0,5.0,3.0,1.0,True,4495.0,1729.0,2015/2016,19.0,2015-12-30,False,66,43,Balanced,Balanced,Normal,Normal,45,51,Mixed,Mixed,Organised,Organised,34,59,Normal,Normal,34,50,Normal,Normal,46,55,Normal,Normal,Organised,Organised,51,47,Medium,Medium,52,45,Press,Press,61,49,Normal,Normal,Cover,Cover,76.75714285714285,75.14285714285714,77.28571428571429,74.85714285714286,3.6833333333333336,1.72,5.041666666666667,8650.0,8472.0,5.0,1.0,12,Liverpool,1729,England,4,24
47,4495.0,1.0,2.0,0.0,False,4495.0,1729.0,2015/2016,19.0,2015-12-30,True,43,66,Balanced,Balanced,Normal,Normal,51,45,Mixed,Mixed,Organised,Organised,59,34,Normal,Normal,50,34,Normal,Normal,55,46,Normal,Normal,Organised,Organised,47,51,Medium,Medium,45,52,Press,Press,49,61,Normal,Normal,Cover,Cover,75.14285714285714,76.75714285714285,74.85714285714286,77.28571428571429,3.6833333333333336,5.041666666666667,1.72,8472.0,8650.0,1.0,5.0,12,Sunderland,1729,England,4,24
