,match_id,shots_on_first_half,shots_on_second_half,goals_first_half,T,id_x,country_id,season,stage,date,is_home_team,curr_buildUpPlaySpeed,rival_buildUpPlaySpeed,curr_buildUpPlaySpeedClass,rival_buildUpPlaySpeedClass,curr_buildUpPlayDribblingClass,rival_buildUpPlayDribblingClass,curr_buildUpPlayPassing,rival_buildUpPlayPassing,curr_buildUpPlayPassingClass,rival_buildUpPlayPassingClass,curr_buildUpPlayPositioningClass,rival_buildUpPlayPositioningClass,curr_chanceCreationPassing,rival_chanceCreationPassing,curr_chanceCreationPassingClass,rival_chanceCreationPassingClass,curr_chanceCreationCrossing,rival_chanceCreationCrossing,curr_chanceCreationCrossingClass,rival_chanceCreationCrossingClass,curr_chanceCreationShooting,rival_chanceCreationShooting,curr_chanceCreationShootingClass,rival_chanceCreationShootingClass,curr_chanceCreationPositioningClass,rival_chanceCreationPositioningClass,curr_defencePressure,rival_defencePressure,curr_defencePressureClass,rival_defencePressureClass,curr_defenceAggression,rival_defenceAggression,curr_defenceAggressionClass,rival_defenceAggressionClass,curr_defenceTeamWidth,rival_defenceTeamWidth,curr_defenceTeamWidthClass,rival_defenceTeamWidthClass,curr_defenceDefenderLineClass,rival_defenceDefenderLineClass,curr_field players rating,rival_field players rating,curr_gk rating,rival_gk rating,draw_bets,curr_bets,rival_bets,curr_team_api_id,rival_team_api_id,curr_shots_1,rival_shots_1,month,team_long_name,id_y,country_name,cards,fouls
10,1930.0,0.0,4.0,1.0,True,1930.0,1729.0,2008/2009,28.0,2009-03-03,False,66,65,Balanced,Balanced,Little,Little,30,40,Short,Mixed,Free Form,Organised,30,70,Safe,Risky,45,70,Normal,Lots,35,55,Normal,Normal,Free Form,Organised,30,70,Deep,High,40,70,Press,Double,50,70,Normal,Wide,Cover,Cover,80.15714285714286,70.5,76.85714285714286,76.0,3.6333333333333337,1.5855555555555556,6.211111111111111,9825.0,8659.0,0.0,2.0,3,Arsenal,1729,England,4,35
11,1930.0,2.0,4.0,2.0,False,1930.0,1729.0,2008/2009,28.0,2009-03-03,True,65,66,Balanced,Balanced,Little,Little,40,30,Mixed,Short,Organised,Free Form,70,30,Risky,Safe,70,45,Lots,Normal,55,35,Normal,Normal,Organised,Free Form,70,30,High,Deep,70,40,Double,Press,70,50,Wide,Normal,Cover,Cover,70.5,80.15714285714286,76.0,76.85714285714286,3.6333333333333337,6.211111111111111,1.5855555555555556,8659.0,9825.0,2.0,0.0,3,West Bromwich Albion,1729,England,4,35
12,2478.0,4.0,8.0,0.0,True,2478.0,1729.0,2009/2010,8.0,2009-10-04,True,66,55,Balanced,Balanced,Little,Little,30,70,Short,Long,Free Form,Organised,30,60,Safe,Normal,45,70,Normal,Lots,35,55,Normal,Normal,Free Form,Organised,30,45,Deep,Medium,40,70,Press,Double,50,45,Normal,Normal,Cover,Cover,81.61666666666666,74.125,77.16666666666667,77.0,5.894444444444444,1.2044444444444444,12.444444444444445,9825.0,8655.0,4.0,1.0,10,Arsenal,1729,England,2,19
13,2478.0,1.0,3.0,2.0,False,2478.0,1729.0,2009/2010,8.0,2009-10-04,False,55,66,Balanced,Balanced,Little,Little,70,30,Long,Short,Organised,Free Form,60,30,Normal,Safe,70,45,Lots,Normal,55,35,Normal,Normal,Organised,Free Form,45,30,Medium,Deep,70,40,Double,Press,45,50,Normal,Normal,Cover,Cover,74.125,81.61666666666666,77.0,77.16666666666667,5.894444444444444,12.444444444444445,1.2044444444444444,8655.0,9825.0,1.0,4.0,10,Blackburn Rovers,1729,England,2,19
14,2326.0,2.0,9.0,0.0,True,2326.0,1729.0,2009/2010,29.0,2010-03-06,True,66,70,Balanced,Fast,Little,Little,30,65,Short,Mixed,Free Form,Organised,30,70,Safe,Risky,45,70,Normal,Lots,35,70,Normal,Lots,Free Form,Organised,30,65,Deep,Medium,40,70,Press,Double,50,70,Normal,Wide,Cover,Cover,81.61666666666666,72.025,77.16666666666667,76.0,7.444444444444445,1.1366666666666667,19.0,9825.0,8191.0,2.0,3.0,3,Arsenal,1729,England,4,18
15,2326.0,3.0,1.0,0.0,False,2326.0,1729.0,2009/2010,29.0,2010-03-06,False,70,66,Fast,Balanced,Little,Little,65,30,Mixed,Short,Organised,Free Form,70,30,Risky,Safe,70,45,Lots,Normal,70,35,Lots,Normal,Organised,Free Form,65,30,Medium,Deep,70,40,Double,Press,70,50,Wide,Normal,Cover,Cover,72.025,81.61666666666666,76.0,77.16666666666667,7.444444444444445,19.0,1.1366666666666667,8191.0,9825.0,3.0,2.0,3,Burnley,1729,England,4,18
16,2329.0,9.0,6.0,1.0,True,2329.0,1729.0,2009/2010,3.0,2009-08-22,True,66,70,Balanced,Fast,Little,Little,30,70,Short,Long,Free Form,Organised,30,70,Safe,Risky,45,70,Normal,Lots,35,55,Normal,Normal,Free Form,Organised,30,40,Deep,Medium,40,70,Press,Double,50,40,Normal,Normal,Cover,Cover,81.61666666666666,73.275,77.16666666666667,77.75,6.305555555555555,1.1788888888888889,15.88888888888889,9825.0,8462.0,9.0,1.0,8,Arsenal,1729,England,1,18
17,2329.0,1.0,4.0,1.0,False,2329.0,1729.0,2009/2010,3.0,2009-08-22,False,70,66,Fast,Balanced,Little,Little,70,30,Long,Short,Organised,Free Form,70,30,Risky,Safe,70,45,Lots,Normal,55,35,Normal,Normal,Organised,Free Form,40,30,Medium,Deep,70,40,Double,Press,40,50,Normal,Normal,Cover,Cover,73.275,81.61666666666666,77.75,77.16666666666667,6.305555555555555,15.88888888888889,1.1788888888888889,8462.0,9825.0,1.0,9.0,8,Portsmouth,1729,England,1,18
18,2304.0,4.0,7.0,2.0,True,2304.0,1729.0,2009/2010,27.0,2010-02-20,True,66,60,Balanced,Balanced,Little,Little,30,70,Short,Long,Free Form,Organised,30,70,Safe,Risky,45,70,Normal,Lots,35,55,Normal,Normal,Free Form,Organised,30,35,Deep,Medium,40,70,Press,Double,50,35,Normal,Normal,Cover,Cover,81.61666666666666,75.08571428571429,77.16666666666667,75.57142857142857,5.861111111111111,1.21,13.777777777777779,9825.0,8472.0,4.0,1.0,2,Arsenal,1729,England,6,18
19,2304.0,1.0,3.0,1.0,False,2304.0,1729.0,2009/2010,27.0,2010-02-20,False,60,66,Balanced,Balanced,Little,Little,70,30,Long,Short,Organised,Free Form,70,30,Risky,Safe,70,45,Lots,Normal,55,35,Normal,Normal,Organised,Free Form,35,30,Medium,Deep,70,40,Double,Press,35,50,Normal,Normal,Cover,Cover,75.08571428571429,81.61666666666666,75.57142857142857,77.16666666666667,5.861111111111111,13.777777777777779,1.21,8472.0,9825.0,1.0,4.0,2,Sunderland,1729,England,6,18
20,2218.0,4.0,4.0,1.0,True,2218.0,1729.0,2009/2010,19.0,2009-12-27,True,66,70,Balanced,Fast,Little,Little,30,59,Short,Mixed,Free Form,Organised,30,65,Safe,Normal,45,70,Normal,Lots,35,50,Normal,Normal,Free Form,Free Form,30,30,Deep,Deep,40,70,Press,Double,50,30,Normal,Narrow,Cover,Cover,81.61666666666666,79.81666666666666,77.16666666666667,82.0,3.538888888888889,1.6822222222222223,5.144444444444444,9825.0,10252.0,4.0,2.0,12,Arsenal,1729,England,4,30
21,2218.0,2.0,1.0,0.0,False,2218.0,1729.0,2009/2010,19.0,2009-12-27,False,70,66,Fast,Balanced,Little,Little,59,30,Mixed,Short,Organised,Free Form,65,30,Normal,Safe,70,45,Lots,Normal,50,35,Normal,Normal,Free Form,Free Form,30,30,Deep,Deep,70,40,Double,Press,30,50,Narrow,Normal,Cover,Cover,79.81666666666666,81.61666666666666,82.0,77.16666666666667,3.538888888888889,5.144444444444444,1.6822222222222223,10252.0,9825.0,2.0,4.0,12,Aston Villa,1729,England,4,30
22,2769.0,0.0,2.0,1.0,True,2769.0,1729.0,2010/2011,35.0,2011-05-01,True,75,65,Fast,Balanced,Little,Little,40,40,Mixed,Mixed,Free Form,Organised,40,65,Normal,Normal,45,65,Normal,Normal,65,70,Normal,Lots,Free Form,Free Form,50,45,Medium,Medium,40,45,Press,Press,45,65,Normal,Normal,Cover,Cover,81.1,81.8,76.0,83.0,3.25,2.5322222222222224,2.7455555555555557,9825.0,10260.0,0.0,2.0,5,Arsenal,1729,England,5,19
23,2769.0,2.0,5.0,1.0,False,2769.0,1729.0,2010/2011,35.0,2011-05-01,False,65,75,Balanced,Fast,Little,Little,40,40,Mixed,Mixed,Organised,Free Form,65,40,Normal,Normal,65,45,Normal,Normal,70,65,Lots,Normal,Free Form,Free Form,45,50,Medium,Medium,45,40,Press,Press,65,45,Normal,Normal,Cover,Cover,81.8,81.1,83.0,76.0,3.25,2.7455555555555557,2.5322222222222224,10260.0,9825.0,2.0,0.0,5,Manchester United,1729,England,5,19
24,3200.0,3.0,5.0,1.0,True,3200.0,1729.0,2011/2012,5.0,2011-09-17,False,25,57,Slow,Balanced,Little,Little,32,57,Short,Mixed,Organised,Organised,41,55,Normal,Normal,34,45,Normal,Normal,30,40,Little,Normal,Free Form,Organised,57,42,Medium,Medium,57,50,Press,Press,52,38,Normal,Normal,Cover,Cover,80.46666666666667,72.85714285714286,80.0,78.0,3.4055555555555554,1.862222222222222,4.262222222222222,9825.0,8655.0,3.0,0.0,9,Arsenal,1729,England,3,23
25,3200.0,0.0,3.0,0.0,False,3200.0,1729.0,2011/2012,5.0,2011-09-17,True,57,25,Balanced,Slow,Little,Little,57,32,Mixed,Short,Organised,Organised,55,41,Normal,Normal,45,34,Normal,Normal,40,30,Normal,Little,Organised,Free Form,42,57,Medium,Medium,50,57,Press,Press,38,52,Normal,Normal,Cover,Cover,72.85714285714286,80.46666666666667,78.0,80.0,3.4055555555555554,4.262222222222222,1.862222222222222,8655.0,9825.0,0.0,3.0,9,Blackburn Rovers,1729,England,3,23
26,3163.0,3.0,6.0,0.0,True,3163.0,1729.0,2011/2012,36.0,2012-04-28,False,25,75,Slow,Fast,Little,Little,32,75,Short,Long,Organised,Organised,41,40,Normal,Normal,34,72,Normal,Lots,30,55,Little,Normal,Free Form,Organised,57,50,Medium,Medium,57,58,Press,Press,52,45,Normal,Normal,Cover,Cover,80.46666666666667,75.36,80.0,75.4,3.4944444444444445,1.8555555555555558,4.232222222222222,9825.0,10194.0,3.0,0.0,4,Arsenal,1729,England,3,19
27,3163.0,0.0,1.0,0.0,False,3163.0,1729.0,2011/2012,36.0,2012-04-28,True,75,25,Fast,Slow,Little,Little,75,32,Long,Short,Organised,Organised,40,41,Normal,Normal,72,34,Lots,Normal,55,30,Normal,Little,Organised,Free Form,50,57,Medium,Medium,58,57,Press,Press,45,52,Normal,Normal,Cover,Cover,75.36,80.46666666666667,75.4,80.0,3.4944444444444445,4.232222222222222,1.8555555555555558,10194.0,9825.0,0.0,3.0,4,Stoke City,1729,England,3,19
28,3789.0,3.0,2.0,1.0,True,3789.0,1729.0,2013/2014,24.0,2014-02-02,True,30,52,Slow,Balanced,Little,Little,29,47,Short,Mixed,Organised,Organised,41,69,Normal,Risky,55,66,Normal,Normal,39,47,Normal,Normal,Free Form,Organised,64,36,Medium,Medium,54,33,Press,Contain,52,53,Normal,Normal,Cover,Cover,80.71,71.49285714285715,80.0,73.85714285714286,6.178571428571429,1.2142857142857142,14.642857142857142,9825.0,9826.0,3.0,1.0,2,Arsenal,1729,England,3,23
29,3789.0,1.0,3.0,0.0,False,3789.0,1729.0,2013/2014,24.0,2014-02-02,False,52,30,Balanced,Slow,Little,Little,47,29,Mixed,Short,Organised,Organised,69,41,Risky,Normal,66,55,Normal,Normal,47,39,Normal,Normal,Organised,Free Form,36,64,Medium,Medium,33,54,Contain,Press,53,52,Normal,Normal,Cover,Cover,71.49285714285715,80.71,73.85714285714286,80.0,6.178571428571429,14.642857142857142,1.2142857142857142,9826.0,9825.0,1.0,3.0,2,Crystal Palace,1729,England,3,23
30,3899.0,4.0,2.0,0.0,True,3899.0,1729.0,2013/2014,34.0,2014-04-15,True,30,72,Slow,Fast,Little,Little,29,73,Short,Long,Organised,Organised,41,61,Normal,Normal,55,74,Normal,Lots,39,32,Normal,Little,Free Form,Organised,64,30,Medium,Deep,54,37,Press,Press,52,41,Normal,Normal,Cover,Cover,80.71,73.13,80.0,74.6,4.6000000000000005,1.4114285714285713,8.15,9825.0,8654.0,4.0,3.0,4,Arsenal,1729,England,4,27
31,3899.0,3.0,0.0,2.0,False,3899.0,1729.0,2013/2014,34.0,2014-04-15,False,72,30,Fast,Slow,Little,Little,73,29,Long,Short,Organised,Organised,61,41,Normal,Normal,74,55,Lots,Normal,32,39,Little,Normal,Organised,Free Form,30,64,Deep,Medium,37,54,Press,Press,41,52,Normal,Normal,Cover,Cover,73.13,80.71,74.6,80.0,4.6000000000000005,8.15,1.4114285714285713,8654.0,9825.0,3.0,4.0,4,West Ham United,1729,England,4,27
32,3689.0,4.0,3.0,2.0,False,3689.0,1729.0,2013/2014,15.0,2013-12-08,True,30,58,Slow,Balanced,Little,Little,29,62,Short,Mixed,Organised,Organised,41,48,Normal,Normal,55,59,Normal,Normal,39,32,Normal,Little,Free Form,Organised,64,41,Medium,Medium,54,44,Press,Press,52,59,Normal,Normal,Cover,Cover,80.71,77.4125,80.0,81.0,3.75,1.6842857142857142,5.128571428571428,9825.0,8668.0,4.0,1.0,12,Arsenal,1729,England,4,24
33,3689.0,1.0,3.0,0.0,True,3689.0,1729.0,2013/2014,15.0,2013-12-08,False,58,30,Balanced,Slow,Little,Little,62,29,Mixed,Short,Organised,Organised,48,41,Normal,Normal,59,55,Normal,Normal,32,39,Little,Normal,Organised,Free Form,41,64,Medium,Medium,44,54,Press,Press,59,52,Normal,Normal,Cover,Cover,77.4125,80.71,81.0,80.0,3.75,5.128571428571428,1.6842857142857142,8668.0,9825.0,1.0,4.0,12,Everton,1729,England,4,24
34,3929.0,4.0,1.0,0.0,True,3929.0,1729.0,2013/2014,37.0,2014-05-04,True,30,55,Slow,Balanced,Little,Little,29,54,Short,Mixed,Organised,Organised,41,57,Normal,Normal,55,53,Normal,Normal,39,57,Normal,Normal,Free Form,Organised,64,33,Medium,Deep,54,31,Press,Contain,52,49,Normal,Normal,Cover,Cover,80.71,73.63636363636364,80.0,75.81818181818181,5.542857142857143,1.2822857142857145,11.321428571428571,9825.0,8659.0,4.0,2.0,5,Arsenal,1729,England,4,16
35,3929.0,2.0,0.0,0.0,False,3929.0,1729.0,2013/2014,37.0,2014-05-04,False,55,30,Balanced,Slow,Little,Little,54,29,Mixed,Short,Organised,Organised,57,41,Normal,Normal,53,55,Normal,Normal,57,39,Normal,Normal,Organised,Free Form,33,64,Deep,Medium,31,54,Contain,Press,49,52,Normal,Normal,Cover,Cover,73.63636363636364,80.71,75.81818181818181,80.0,5.542857142857143,11.321428571428571,1.2822857142857145,8659.0,9825.0,2.0,4.0,5,West Bromwich Albion,1729,England,4,16
36,3977.0,1.0,2.0,0.0,False,3977.0,1729.0,2013/2014,6.0,2013-09-28,False,30,41,Slow,Balanced,Little,Little,29,39,Short,Mixed,Organised,Organised,41,36,Normal,Normal,55,42,Normal,Normal,39,44,Normal,Normal,Free Form,Free Form,64,52,Medium,Medium,54,58,Press,Press,52,57,Normal,Normal,Cover,Cover,80.71,75.31818181818181,80.0,78.0909090909091,3.3,2.3042857142857147,3.25,9825.0,10003.0,1.0,0.0,9,Arsenal,1729,England,5,16
37,3977.0,0.0,3.0,0.0,True,3977.0,1729.0,2013/2014,6.0,2013-09-28,True,41,30,Balanced,Slow,Little,Little,39,29,Mixed,Short,Organised,Organised,36,41,Normal,Normal,42,55,Normal,Normal,44,39,Normal,Normal,Free Form,Free Form,52,64,Medium,Medium,58,54,Press,Press,57,52,Normal,Normal,Cover,Cover,75.31818181818181,80.71,78.0909090909091,80.0,3.3,3.25,2.3042857142857147,10003.0,9825.0,0.0,1.0,9,Swansea City,1729,England,5,16
38,3868.0,1.0,1.0,0.0,False,3868.0,1729.0,2013/2014,30.0,2014-03-16,False,30,42,Slow,Balanced,Little,Little,29,46,Short,Mixed,Organised,Organised,41,45,Normal,Normal,55,58,Normal,Normal,39,68,Normal,Lots,Free Form,Organised,64,63,Medium,Medium,54,61,Press,Press,52,57,Normal,Normal,Cover,Cover,80.71,,80.0,83.44444444444444,3.2857142857142856,2.442857142857143,2.9714285714285715,9825.0,8586.0,1.0,3.0,3,Arsenal,1729,England,8,30
39,3868.0,3.0,5.0,1.0,True,3868.0,1729.0,2013/2014,30.0,2014-03-16,True,42,30,Balanced,Slow,Little,Little,46,29,Mixed,Short,Organised,Organised,45,41,Normal,Normal,58,55,Normal,Normal,68,39,Lots,Normal,Organised,Free Form,63,64,Medium,Medium,61,54,Press,Press,57,52,Normal,Normal,Cover,Cover,,80.71,83.44444444444444,80.0,3.2857142857142856,2.9714285714285715,2.442857142857143,8586.0,9825.0,3.0,1.0,3,Tottenham Hotspur,1729,England,8,30
40,3759.0,1.0,3.0,0.0,True,3759.0,1729.0,2013/2014,21.0,2014-01-13,False,30,63,Slow,Balanced,Little,Little,29,59,Short,Mixed,Organised,Organised,41,52,Normal,Normal,55,55,Normal,Normal,39,34,Normal,Normal,Free Form,Organised,64,39,Medium,Medium,54,41,Press,Press,52,54,Normal,Normal,Cover,Cover,80.71,72.66666666666667,80.0,79.0,3.957142857142857,1.5885714285714287,5.857142857142857,9825.0,10252.0,1.0,1.0,1,Arsenal,1729,England,4,20
41,3759.0,1.0,5.0,0.0,False,3759.0,1729.0,2013/2014,21.0,2014-01-13,True,63,30,Balanced,Slow,Little,Little,59,29,Mixed,Short,Organised,Organised,52,41,Normal,Normal,55,55,Normal,Normal,34,39,Normal,Normal,Organised,Free Form,39,64,Medium,Medium,41,54,Press,Press,54,52,Normal,Normal,Cover,Cover,72.66666666666667,80.71,79.0,80.0,3.957142857142857,5.857142857142857,1.5885714285714287,10252.0,9825.0,1.0,1.0,1,Aston Villa,1729,England,4,20
42,3956.0,8.0,1.0,0.0,True,3956.0,1729.0,2013/2014,4.0,2013-09-14,False,30,57,Slow,Balanced,Little,Little,29,66,Short,Mixed,Organised,Organised,41,56,Normal,Normal,55,31,Normal,Little,39,72,Normal,Lots,Free Form,Organised,64,47,Medium,Medium,54,52,Press,Press,52,49,Normal,Normal,Cover,Cover,80.71,73.36666666666666,80.0,72.0,3.6999999999999997,1.672857142857143,5.457142857142857,9825.0,8472.0,8.0,2.0,9,Arsenal,1729,England,3,18
43,3956.0,2.0,4.0,2.0,False,3956.0,1729.0,2013/2014,4.0,2013-09-14,True,57,30,Balanced,Slow,Little,Little,66,29,Mixed,Short,Organised,Organised,56,41,Normal,Normal,31,55,Little,Normal,72,39,Lots,Normal,Organised,Free Form,47,64,Medium,Medium,52,54,Press,Press,49,52,Normal,Normal,Cover,Cover,73.36666666666666,80.71,72.0,80.0,3.6999999999999997,5.457142857142857,1.672857142857143,8472.0,9825.0,2.0,8.0,9,Sunderland,1729,England,3,18
44,3819.0,4.0,2.0,0.0,True,3819.0,1729.0,2013/2014,27.0,2014-02-22,True,30,57,Slow,Balanced,Little,Little,29,66,Short,Mixed,Organised,Organised,41,56,Normal,Normal,55,31,Normal,Little,39,72,Normal,Lots,Free Form,Organised,64,47,Medium,Medium,54,52,Press,Press,52,49,Normal,Normal,Cover,Cover,80.71,73.36666666666666,80.0,72.0,5.228571428571429,1.3042857142857145,10.785714285714286,9825.0,8472.0,4.0,0.0,2,Arsenal,1729,England,1,21
45,3819.0,0.0,2.0,0.0,False,3819.0,1729.0,2013/2014,27.0,2014-02-22,False,57,30,Balanced,Slow,Little,Little,66,29,Mixed,Short,Organised,Organised,56,41,Normal,Normal,31,55,Little,Normal,72,39,Lots,Normal,Organised,Free Form,47,64,Medium,Medium,52,54,Press,Press,49,52,Normal,Normal,Cover,Cover,73.36666666666666,80.71,72.0,80.0,5.228571428571429,10.785714285714286,1.3042857142857145,8472.0,9825.0,0.0,4.0,2,Sunderland,1729,England,1,21
46,4349.0,8.0,7.0,0.0,True,4349.0,1729.0,2014/2015,6.0,2014-09-27,True,59,41,Balanced,Balanced,Normal,Normal,26,38,Short,Mixed,Organised,Organised,28,41,Safe,Normal,55,59,Normal,Normal,64,62,Normal,Normal,Free Form,Organised,51,58,Medium,Medium,44,51,Press,Press,52,56,Normal,Normal,Cover,Cover,78.7,,77.6,84.2,3.7000000000000006,1.7916666666666667,4.625,9825.0,8586.0,8.0,5.0,9,Arsenal,1729,England,9,22
47,4349.0,5.0,1.0,0.0,False,4349.0,1729.0,2014/2015,6.0,2014-09-27,False,41,59,Balanced,Balanced,Normal,Normal,38,26,Mixed,Short,Organised,Organised,41,28,Normal,Safe,59,55,Normal,Normal,62,64,Normal,Normal,Organised,Free Form,58,51,Medium,Medium,51,44,Press,Press,56,52,Normal,Normal,Cover,Cover,,78.7,84.2,77.6,3.7000000000000006,4.625,1.7916666666666667,8586.0,9825.0,5.0,8.0,9,Tottenham Hotspur,1729,England,9,22
